	cluster	degree
Polr1d	1	248
Polr1e	2	1742
Polr1f	1	190
Polr1h	3	24
Polr2a	3	1948
Polr2b	2	2400
Polr2c	2	538
Polr2d	1	207
Polr2e	0	125
Polr2f	2	1313
Polr2g	1	20
Polr2h	1	258
Polr2i	0	1287
Polr2j	1	255
Polr2k	1	249
Polr3a	2	2850
Polr3b	2	2225
Polr3c	3	2187
Polr3d	3	55
Polr3e	2	1935
Polr3f	1	306
Polr3g	1	94
Adss	1	1
Polr3gl	1	3
Polr3h	1	116
Polr3k	2	96
Polrmt	3	2157
Pom121	0	2084
Pomgnt1	2	1794
Pomgnt2	3	2787
Pomk	3	2612
Pomp	1	305
Pomt1	3	1746
Pomt2	2	2313
Pon1	1	40
Pon2	1	188
Pon3	1	11
Pop1	2	351
Pop4	1	18
Pop5	1	164
Pop7	0	568
Popdc2	2	121
Por	3	119
Porcn	1	10
Pot1	1	6
Pot1b	1	129
Pou2f1	3	799
Ppa1	1	24
Ppa2	3	305
Ppan	0	823
Ppara	3	660
Ppard	2	1172
Ppargc1a	3	173
Ppargc1b	3	329
Ppat	2	60
Ppbp	0	105
Ppcdc	1	24
Ppcs	3	564
Ppdpf	3	1641
Ppfia1	2	2807
Ppfibp1	0	1680
Ppfibp2	3	1850
Pphln1	2	1719
Ppial4d	1	26
Ppib	1	7
Ppid	2	176
Ppie	1	6
Ppif	3	485
Ppig	2	2295
Ppih	1	170
Ppil1	0	1685
Ppil3	1	204
Ppil4	0	331
Ppip5k1	2	949
Ppip5k2	1	194
Ppl	0	1124
Ppm1a	1	16
Ppm1b	3	1816
Ppm1d	0	841
Ppm1f	3	2904
Ppm1g	0	1896
Ppm1h	3	2921
Ppm1k	1	5
Insc	1	2
Ppm1l	0	1907
Ppm1n	0	3
Ppme1	2	2543
Ppox	3	41
Ppp1ca	1	41
Ppp1cb	1	64
Ppp1cc	1	46
Ppp1r10	2	903
Ppp1r11	3	2922
Ppp1r12a	1	26
Ppp1r12b	0	715
Ppp1r12c	0	2696
Ppp1r13b	0	613
Ppp1r13l	3	1978
Ppp1r14a	3	1088
Ppp1r14b	0	600
Ppp1r15a	0	98
Ppp1r15b	1	52
Ppp1r16a	2	606
Ppp1r16b	3	1962
Ppp1r2	1	39
Ppp1r21	3	2830
Ppp1r37	3	2975
Ppp1r3b	2	829
Ppp1r3c	2	221
Ppp1r3d	0	250
Ppp1r3g	3	88
Ppp1r7	2	1962
Ppp1r8	1	25
Gemin7	1	2
Ppp1r9b	0	2216
Ppp2ca	0	2873
Ppp2cb	0	2032
Ppp2r1a	3	2274
Ppp2r1b	3	1645
Ppp2r2a	0	407
Ppp2r2b	0	2
Ppp2r2d	0	267
Ppp2r3a	2	39
Ppp2r3b	1	52
Ppp2r3c	1	33
Ppp2r5a	2	55
Ppp2r5b	3	71
Ppp2r5c	2	2055
Ppp2r5d	3	2969
Ppp2r5e	0	1191
Ppp3ca	3	1631
Ppp3cb	2	226
Ppp3cc	0	474
Ppp3r2	1	101
Ppp4c	0	1015
Ppp4r1	2	2674
Ppp4r2	2	979
Ppp4r3a	2	889
Ppp4r3b	1	37
Ppp5c	3	2389
Ppp6c	3	1457
Ppp6r2	3	2810
Ppp6r3	3	1284
Pprc1	0	583
Ppt1	0	96
Ppt2	3	892
Pptc7	0	183
Ppwd1	2	398
Pqbp1	3	1755
Pradc1	1	34
Praf2	3	1040
Pramef8	2	1006
Prcc	2	3004
Prcp	0	561
Prdm10	2	142
Prdm15	2	1425
Prdm2	2	2595
Prdm4	0	1016
Prdm9	2	713
Prdx1	3	17
Prdx2	1	229
Prdx3	1	25
Prdx4	1	87
Prdx5	1	6
Prdx6	3	2250
Preb	3	2321
Prelid2	1	118
Prelid3b	1	283
Cpa1	1	1
Prelp	0	1466
Prep	3	2611
Prepl	2	3088
Prex1	0	2008
Prex2	0	141
Prf1	0	53
Prg4	0	197
Prickle1	2	19
Prickle2	0	626
Prickle3	2	1283
Prickle4	1	18
Mrpl28	1	2
Prim1	1	1
Prim2	3	23
Primpol	0	27
Prkaa1	0	59
Prkaa2	2	1864
Prkab1	2	1883
Prkab2	2	744
Prkaca	3	2678
Prkacb	3	460
Prkag1	1	6
Prkag2	2	1837
Prkar1a	3	1809
Prkar2a	0	1363
Prkca	3	812
Prkcb	0	1053
Prkcd	0	2977
Prkce	0	617
Prkch	0	407
Cpt1a	0	1
Prkci	1	80
Cyp4v3	1	1
Prkcsh	3	2551
Prkcz	2	2336
Prkd2	0	2646
Prkd3	2	1783
Prkdc	1	64
Prkra	1	5
Prkrip1	2	324
Prkx	3	930
Prlr	1	17
Prm2	1	87
Prmt1	1	75
Prmt2	0	50
Prmt3	1	4
Prmt5	2	2621
Prmt6	2	492
Prmt7	3	387
Prmt9	3	486
Prnp	0	1384
Proc	3	1046
Procr	0	33
Prodh1	3	333
Prodh2	1	37
Prok2	0	20
Prom1	1	2
Prorp	2	472
Prorsd1	2	551
Pros1	3	501
Proser1	2	912
Proser2	2	2841
Proser3	2	1494
Prox1	3	1186
Proz	0	213
Prpf18	2	2564
Prpf19	3	2090
Prpf3	2	1896
Prpf31	2	2126
Prpf38a	1	57
Prpf38b	1	38
Prpf39	1	20
Prpf4	2	3229
Prpf40a	1	64
Prpf40b	2	372
Prpf4b	1	25
Prpf6	0	2901
Prpf8	3	3134
Prps2	1	3
Prpsap1	2	1308
Prpsap2	1	88
Prr12	2	2705
Prr13	0	1930
Prr14l	2	2842
Prr3	2	1579
Prr5	3	2233
Prrc1	3	2435
Prrc2a	3	2368
Prrc2b	0	2027
Prrc2c	3	2152
Prrg1	1	3
Prrg2	3	1723
Prrg4	0	32
Prrt2	0	1707
Prss23	1	41
Prss32	2	133
Prss36	0	103
Prss53	1	26
Prss8	3	106
Prtfdc1	0	75
Prune1	3	3088
Prune2	0	573
Prxl2a	3	350
Prxl2c	1	9
Acyp1	1	3
Psap	0	2555
Psat1	0	21
Psd3	0	586
Psd4	3	376
Psen1	0	3270
Psen2	0	1878
Psenen	3	2554
Pskh1	2	2358
Psma1	3	1106
Psma2	1	9
Psma3	1	207
Psma4	1	49
Psma5	1	255
Psma6	1	211
Psma7	3	17
Psmb1	1	150
Psmb10	1	12
Psmb2	1	116
Psmb3	1	37
Psmb4	1	13
Psmb5	1	6
Psmb6	1	210
Psmb7	1	25
Inmt	1	1
Psmb8	3	1614
Psmb9	3	102
Psmc1	3	1497
Psmc2	3	39
Psmc3	3	19
Psmc4	3	2414
Psmc5	3	1455
Psmc6	1	96
Psmd1	3	1853
Psmd11	3	2719
Psmd12	1	85
Psmd13	3	12
Psmd14	1	6
Psmd2	3	2652
Psmd3	3	709
Psmd4	3	1167
Psmd5	3	585
Psmd6	1	103
Psmd7	3	1425
Psmd8	3	1179
Psme1	1	15
Psme2	3	22
Psme3	2	167
Psme3ip1	3	3191
Psme4	1	122
Psmf1	3	2266
Psmg1	3	1065
Psmg2	2	469
Psmg3	1	5
Bola1	1	1
Psmg4	1	160
Pspc1	1	292
Psph	1	1
Pstk	1	28
Pstpip1	0	417
Pstpip2	3	2415
Ptafr	0	1603
Ptar1	2	2632
Ptbp1	3	1536
Ptbp2	1	7
Ptbp3	0	641
Ptcd1	2	2510
Ptcd2	2	284
Ptcd3	1	116
Ptch1	2	2512
Ptdss1	3	2614
Ptdss2	2	1368
Pten	3	1410
Pter	0	1457
Ptger3	3	38
Ptges2	0	32
Ptges3	1	135
Ptgfr	1	2
Ptgfrn	0	1475
Ptgir	0	583
Ptgr1	3	43
Ptgr2	3	489
Ptgs1	0	447
Pth1r	0	1340
Ptk2	2	816
Ptk2b	0	1084
Ptk7	3	34
Ptma	1	4
Ptms	3	2651
Ptov1	3	193
Ptp4a1	0	48
Ptp4a2	0	3261
Ptp4a3	0	423
Ptpa	2	1974
Ptpmt1	1	116
Ptpn1	0	1207
Ptpn11	0	2990
Ptpn12	1	29
Ptpn13	2	973
Ptpn18	0	457
Ptpn2	0	148
Ptpn21	2	551
Ptpn23	3	1753
Ptpn3	0	660
Ptpn4	2	233
Ptpn6	0	2593
Ptpn9	3	2925
Ptpra	0	2765
Ptprb	0	1170
Ptprc	0	309
Ptprcap	0	14
Ptprd	3	451
Ptpre	0	1056
Ptprf	3	494
Ptprg	0	1028
Ptprh	1	67
Ptprj	0	2668
Ptprm	0	1453
Ptprn	3	406
Ptprs	2	804
Pts	1	12
Pttg1ip	3	1974
Puf60	3	1580
Pum1	2	2870
Pum2	2	85
Pum3	2	1091
Pura	1	43
Purb	1	50
Pus1	3	1412
Pus10	1	83
Pus3	0	268
Pus7	2	802
Pus7l	0	238
Pusl1	1	13
Pvr	0	189
Pwp1	2	304
Pwp2	2	1090
Pwwp2a	2	1355
Pwwp3a	2	1774
Pxdc1	3	71
Pxdn	0	1345
Pxk	0	216
Pxmp2	1	197
Pxmp4	3	52
Pxn	0	2155
Pxylp1	3	1499
Pycard	0	89
Pycr1	0	155
Pycr2	3	24
Pycr3	0	259
Pygb	0	1384
Pygl	3	451
Pygo2	0	1722
Pym1	1	23
Myg1	1	3
Pyroxd1	2	174
Pyroxd2	3	792
Pyurf	2	79
Pzp	0	603
Qars1	0	2337
Qdpr	3	130
Qk	0	2524
Qpctl	3	1962
Qprt	3	7
Qrich1	3	3214
Qrsl1	2	132
Qser1	0	724
Qsox1	2	28
Qsox2	0	893
Qtrt1	3	1128
Qtrt2	1	4
R3hcc1	1	3
Nle1	1	1
R3hcc1l	1	12
R3hdm1	2	2200
R3hdm2	2	2066
R3hdm4	0	2441
Rab10	3	2599
Rab11a	1	9
Rab11b	2	2745
Rab11fip1	3	2356
Rab11fip2	1	4
Rab11fip3	3	37
Rab11fip4	2	2143
Rab11fip5	0	2504
Rab12	1	37
Rab13	0	1447
Rab14	3	2189
Rab17	0	3
Rab18	1	71
Rab1a	3	696
Rab1b	3	2862
Rab20	0	279
Rab21	2	1880
Rab22a	3	1042
Rab23	3	142
Rab24	0	652
Rab27a	0	922
Rab28	2	2063
Rab29	2	156
Rab2a	1	300
Rab2b	2	1344
Rab31	0	95
Rab33b	1	12
Rab34	1	5
Rab35	0	3116
Rab38	1	196
Rab3a	2	1453
Rab3d	0	1566
Rab3gap1	3	2352
Rab3gap2	3	2665
Rab3il1	0	488
Rab3ip	0	1641
Rab40b	1	10
Rab40c	2	843
Rab43	0	1206
Rab4a	0	1619
Rab4b	0	10
Rab5a	1	10
Rab5b	3	2814
Rab5c	1	44
Rab5if	1	122
Rab6a	2	165
Rab7a	2	1399
Rab8a	2	3096
Rab8b	0	1696
Rab9	1	7
Rabac1	3	2629
Rabep1	3	625
Rabep2	3	1391
Rabepk	2	245
Rabgap1	2	1716
Rabgap1l	3	34
Rabggta	3	2787
Rabggtb	1	20
Rabif	2	2351
Rabl2	2	821
Rabl3	2	75
Rabl6	2	3040
Rac1	0	2401
Rac2	0	1613
Rack1	0	799
Rad1	1	15
Rad17	0	1421
Rad21	3	946
Rad23a	3	2765
Rad23b	3	2279
Rad50	2	516
Rad51d	3	1940
Rad52	0	326
Rad54l2	2	2776
Rad9a	2	459
Rae1	3	2540
Raf1	2	2001
Rag2	1	163
Rai1	0	1275
Rai14	0	1346
Rala	2	1998
Ralb	0	2053
Ralbp1	3	3189
Ralgapa1	2	793
Ralgapa2	2	1472
Ralgapb	2	2549
Ralgds	0	1163
Ralgps1	0	1497
Ralgps2	1	9
Raly	0	2141
Ramac	1	306
Ramp1	1	5
Ran	1	114
Ranbp1	0	34
Ranbp10	3	1121
Ranbp17	1	44
Ranbp2	1	160
Ranbp3	1	25
Ranbp6	1	58
Ranbp9	1	77
Rangap1	3	990
Rangrf	1	71
Rap1a	1	204
Rap1b	1	144
Rap1gap2	0	2191
Rap1gds1	2	3226
Rap2a	0	1655
Rap2b	0	279
Rap2c	3	1032
Rapgef1	0	2386
Rapgef4	2	460
Rapgef5	3	13
Rapgef6	0	1842
Raph1	0	856
Rara	0	1932
Rarb	3	402
Rarg	0	1167
Rarres1	0	1269
Mrm1	0	7
Rarres2	1	10
Rars1	1	19
Rars2	2	731
Rasa1	2	484
Rasa3	0	1224
Rasa4	0	397
Rasal2	0	441
Rasal3	0	110
Rasd1	1	42
Rasgef1b	0	572
Rasgrp1	0	194
Rasgrp3	0	328
Rasgrp4	0	1588
Rasip1	0	1271
Rasl10b	2	2402
Rasl12	0	135
Rassf1	0	192
Rassf2	0	1133
Rassf3	2	2444
Rassf4	0	156
Rassf5	0	943
Rassf6	2	15
Rassf7	2	1939
Rassf8	3	1295
RatNP-3b	1	10
Raver1	0	2132
Rb1	2	1190
Rb1cc1	1	153
Rbak	2	2878
Rbbp4	1	60
Rbbp5	2	3145
Rbbp6	0	1576
Rbbp7	1	245
Rbbp8	2	346
Rbbp9	1	93
Rbck1	3	1009
Rbfa	2	1868
Rbfox2	2	1147
Rbis	1	52
Rbks	3	449
Rbl1	2	951
Rbl2	3	1493
Rbm10	2	3064
Rbm12b	1	190
B3gntl1	1	1
Rbm14	2	2150
Rbm15	3	1849
Rbm15b	0	462
Rbm17	0	2053
Rbm18	1	7
Rbm19	0	1903
Rbm22	0	1265
Rbm25	1	181
Rbm26	1	414
Rbm27	2	3144
Rbm28	2	68
Rbm3	1	2
Rbm33	0	1112
Rbm34	2	464
Rbm38	0	1560
Rbm39	1	1
Rbm41	1	18
Rbm42	3	2659
Rbm45	2	2706
Rbm46	1	1
Rbm47	3	2510
Rbm4b	1	204
Rbm5	2	692
Rbm6	2	1343
Rbm7	1	15
Rbm8a	2	1
Rbms1	0	1191
Rbms2	0	2204
Rbms3	0	723
Rbmx	3	572
Rbmx2	0	12
Rbmxl1	2	150
Rbp1	1	1
Rbp4	1	80
Rbpj	2	2639
Rbpjl	1	102
Rbpms	0	821
Rbpms2	3	2619
Rbsn	3	2115
Rbx1	1	73
Rc3h1	2	2626
Rc3h2	1	38
Rcan2	0	1870
Rcan3	0	829
Rcbtb1	2	2376
Rcbtb2	3	335
Rcc1	2	643
Rcc1l	1	52
Rcc2	0	1219
Rce1	1	20
Rchy1	1	134
Rcn1	0	701
Rcn2	1	9
Rcn3	0	1088
Rcor1	0	2365
Rcor3	2	293
Rcsd1	0	1470
Rdh10	3	2530
Rdh11	3	14
Rdh13	2	685
Rdh16	0	398
Rdm1	1	21
Rdx	1	80
Reck	0	8
Recql	2	67
Recql5	2	2459
Reep3	2	498
Reep4	3	1487
Reep5	0	761
Reep6	3	283
Rel	0	134
Rela	0	1563
Relb	0	596
Relch	1	198
Rell1	0	230
Reln	0	962
Rem1	2	13
Rem2	0	422
Renbp	0	1074
Repin1	3	2265
Reps1	0	911
Reps2	1	14
Rer1	2	201
Rere	0	1410
Rerg	0	496
Resf1	2	436
Resp18	0	85
Rest	3	3429
Retnlg	0	23
Retreg2	3	2169
Retreg3	2	1453
Retsat	3	675
Rev1	0	407
Rev3l	2	1597
Rex1bd	3	1498
Rex2	1	145
Rexo1	2	1625
Rexo2	3	534
Rexo4	2	33
Rfc1	3	541
Rfc2	2	561
Rfc3	3	256
Rfc4	1	179
Rfc5	1	40
Rfesd	1	7
Rfk	1	2
Rfng	3	640
Rft1	0	434
Rftn1	0	1587
Rfwd3	1	25
Rfx1	2	701
Rfx3	2	469
Rfx5	2	3122
Rfx7	1	18
Rfxank	1	21
Rfxap	0	2416
RGD1304567	1	67
RGD1304587	2	1283
RGD1304624	1	45
RGD1304694	0	2554
RGD1304728	2	1177
RGD1304884	0	2374
RGD1305014	2	490
RGD1305110	1	27
RGD1305178	2	2843
RGD1305184	1	8
RGD1305298	0	12
RGD1305347	3	2135
RGD1305350	3	1621
RGD1305464	0	1946
RGD1305713	2	88
RGD1305807	3	546
RGD1305938	3	702
RGD1306063	1	312
RGD1306227	1	1
RGD1306474	1	3
RGD1306502	2	1318
RGD1306556	3	511
RGD1306746	2	2320
RGD1307100	1	17
RGD1307182	0	1354
RGD1307554	2	1949
RGD1307603	3	28
RGD1307621	2	744
RGD1307929	2	2827
RGD1307947	2	173
RGD1308147	1	4
RGD1308430	1	315
RGD1308601	3	729
RGD1308706	1	64
RGD1309104	0	414
RGD1309350	1	122
RGD1309534	3	127
RGD1309540	2	105
RGD1309748	3	6
RGD1309779	0	210
RGD1309808	0	66
RGD1310352	1	3
RGD1310429	2	2585
RGD1310495	3	938
RGD1310507	1	15
RGD1310553	2	1796
RGD1310587	0	2229
RGD1310852	3	340
RGD1310951	0	2132
RGD1311164	2	1265
RGD1311251	1	11
RGD1311345	3	2243
RGD1311595	2	1554
RGD1311703	1	6
Eef1akmt1	1	2
Msrb1	1	1
RGD1311739	2	796
RGD1311745	1	185
RGD1311847	2	2269
RGD1311899	1	34
RGD1311946	0	729
RGD1359108	1	20
RGD1359158	1	64
RGD1359508	1	105
RGD1559441	3	94
RGD1559459	3	51
RGD1559575	0	378
RGD1559600	0	104
RGD1559896	3	1864
RGD1560010	1	30
RGD1560065	1	8
RGD1560212	2	1716
RGD1560854	2	831
RGD1560883	1	53
RGD1561143	0	11
RGD1561149	0	1149
RGD1561157	3	1915
RGD1561277	1	134
RGD1561413	1	79
RGD1561662	2	707
RGD1561671	1	70
RGD1561777	2	327
RGD1561796	0	1
RGD1562218	2	2643
RGD1562339	0	1599
RGD1562608	1	9
RGD1563072	2	523
RGD1563263	1	48
RGD1563601	2	6
RGD1563888	1	91
RGD1563941	1	32
RGD1564053	1	84
RGD1564171	1	32
RGD1564606	0	36
RGD1564614	1	7
RGD1564664	0	1216
RGD1564804	1	5
Bet1l	1	2
RGD1564854	1	3
RGD1564865	3	12
RGD1564963	1	7
RGD1565059	2	282
RGD1565212	1	192
RGD1565222	2	1510
RGD1565355	1	19
RGD1565462	0	106
RGD1565617	0	15
RGD1565685	3	203
RGD1565784	1	59
RGD1566085	2	745
RGD1566265	1	160
RGD1566359	1	134
RGD1566373	1	84
RGD1566386	2	494
RGD1597339	1	170
RGD621098	1	2
RGD735065	2	1862
Rgl1	0	2547
Rgl2	0	1043
Rgmb	3	1173
Rgn	3	63
Rgp1	0	1385
Rgs1	1	5
Phlda1	1	1
Rgs10	1	41
Rgs12	0	528
Rgs16	3	75
Rgs18	0	76
Rgs19	0	1735
Rgs2	1	13
Csrnp3	1	1
Rgs4	0	21
Rgs5	0	549
Rhbdd1	3	1467
Rhbdd2	0	1218
Rhbdd3	2	2539
Rhbdf1	0	750
Rhbdf2	0	680
Rhbg	3	3
Rheb	3	129
Rhno1	2	1691
Rhoa	3	3347
Rhobtb1	2	2218
Rhobtb2	3	2713
Rhobtb3	0	394
Rhoc	1	10
Rhod	2	508
Rhof	0	316
Rhog	0	2203
Rhoh	0	277
Rhoj	0	53
Rhot2	3	2767
Rhou	3	798
Rhpn1	3	305
Rhpn2	1	3
Ribc1	2	1048
Ric1	2	2771
Ric8a	0	122
Ric8b	0	722
Rictor	2	683
Rida	1	53
Rif1	1	73
Rilp	3	34
Rilpl1	0	1570
Rilpl2	0	1019
Rin2	3	2741
Rin3	2	3077
Ring1	3	2396
Rint1	2	1481
Riok1	2	426
Riok2	1	72
Riok3	0	2802
Riox1	3	937
Riox2	2	1059
Ripk1	0	1026
Ripk2	0	2491
Ripk3	0	313
Ripk4	3	28
Ripor1	2	515
Ripor2	0	491
Ripor3	1	249
Rit1	0	489
Rita1	0	431
Rlf	0	1220
Rmc1	2	2744
Rmdn1	1	44
Rmdn2	1	55
AABR07044301.1	1	1
Rmdn3	2	1027
Rmi1	1	51
Rmnd1	1	39
Rmnd5a	2	1117
Rmnd5b	0	1682
Rnase4	3	26
Mbnl3	3	1
Rnaseh1	2	2678
Rnaseh2a	3	147
Rnaseh2b	1	163
Rnasek	3	3136
Rnasel	0	837
Rnaset2	1	243
Rnd1	0	33
Rnd2	0	8
Rnd3	0	199
Rnf10	3	2411
Rnf103	3	225
Rnf111	2	1144
Rnf113a2	1	18
Rnf114	1	34
Rnf115	1	357
Rnf11l1	1	26
Rnf121	1	1
Rnf122	0	352
Rnf123	2	2874
Rnf125	3	91
Rnf126	2	1898
Rnf128	1	22
Rnf13	1	15
Rnf135	2	1910
Rnf139	1	148
Rnf14	2	1136
rnf141	3	157
Rnf144b	2	1444
Rnf145	0	1827
Rnf146	3	109
Rnf149	1	78
Rnf150	0	1037
Rnf152	3	151
Rnf157	0	1027
Rnf166	0	1066
Rnf167	3	1829
Rnf168	0	1919
Rnf169	0	1013
Rnf170	1	24
Rnf181	3	2167
Rnf185	3	1839
Rnf187	2	3086
Rnf19a	2	47
Rnf19b	0	1865
Rnf2	1	146
Rnf20	2	589
Rnf213	3	2215
Rnf214	2	2580
Rnf215	2	1
Rnf216	2	3018
Rnf217	0	1124
Rnf220	1	60
Rnf25	2	1947
Rnf31	3	2544
Rnf34	0	1836
Rnf38	0	626
Rnf39	3	577
Rnf4	3	2998
Rnf40	3	2331
Rnf41	2	1571
Rnf43	2	1692
Rnf44	0	2762
Rnf5	3	2475
Rnf6	3	1463
Rnf7	1	260
Rnf8	2	1909
Rnft1	1	273
Rngtt	2	246
Rnh1	1	31
Rnls	1	152
Rnmt	1	15
Rnpc3	1	63
AABR07060610.1	1	2
Rnpep	3	1953
Rnpepl1	0	1609
Rnps1	3	3395
Ro60	1	95
Robo1	0	528
Robo2	1	120
Robo4	0	627
Rock1	1	122
RGD1306941	1	3
Rock2	2	258
Rogdi	3	1162
Romo1	1	6
Ror1	2	215
Rora	2	394
Rorc	2	255
Rp2	1	140
Rp9	0	775
Rpa1	3	262
Rpa2	1	133
Rpa3	1	130
Rpain	1	88
Rpap1	2	2409
Rpap2	3	567
Rpap3	2	159
Polr1g	2	1
Rpe	1	31
Rpf1	2	575
Rpf2	2	5
Rpgrip1l	1	6
Rph3al	0	248
Rpia	3	393
Rpl10a	0	83
Rpl10l	0	24
Rpl11	1	50
Rpl12-ps1	1	7
Micu3	1	1
Rpl13	0	74
Rpl14	1	249
Rpl15	0	678
Rpl17	1	213
Rpl18	0	259
Rpl19	1	205
Rpl21	1	41
Rpl22	2	325
Rpl22l1	1	155
Rpl23	1	49
Fabp7	1	1
Rpl23a	1	302
Rpl24	1	101
Rpl26	1	197
Rpl27	1	208
Rpl28	0	631
Rpl29	0	1058
Rpl3	0	518
Rpl30	1	207
Gpx7	1	1
Rpl32	1	258
Rpl34	1	260
Rpl35	1	207
Rpl35a	1	120
Rpl35al1	1	88
Gm48552	1	1
Rpl36a	1	114
Rpl37	1	251
Rpl38	1	5
Rpl39	1	129
Rpl4	1	229
Rpl5	1	110
Rpl6	0	937
Rpl7a	0	786
Rpl7l1	1	26
Ilkap	1	3
Rpl8	0	1156
Rpl9	1	227
Rplp0	0	496
Rplp1	1	1
Rplp2	0	398
Rpn1	1	74
Rpn2	3	1687
Rpp14	1	81
Rpp21	1	247
Rpp25l	2	967
Rpp30	1	16
Rpp38	1	246
Rpp40	1	1
Rprd1a	1	16
Rprd1b	2	3307
Rprd2	2	2913
Rprm	2	141
Rps10	1	57
Rps10l1	1	6
Rps11	0	343
Rps12	1	254
Rps13	1	278
Rps14	1	132
Rps15	1	167
Rps15a	1	293
Rps16	1	188
Rps17	1	130
Rps18	1	183
Rps18l1	1	198
Rps19	1	234
Rps19bp1	1	2
Rps2	0	22
Rps20	1	252
Rps21	1	145
Rps23	1	296
Rps24	1	112
Cenpl	1	2
Rps25	1	312
Rps27	1	2
Rps27a	1	116
Rps27a-ps1	1	166
Rps27l	1	259
Rps28	1	139
Rps29	0	37
Rps3	1	181
Rps3a	1	239
Rps4x	1	291
Rps5	0	659
Rps6	1	286
Rps6ka1	3	2898
Rps6ka3	0	119
Rps6ka4	3	2791
Rps6ka5	0	4
Rps6kb1	1	63
Rps6kb2	2	1568
Rps6kc1	3	2529
Rps8	1	67
Rps9	1	5
Rpsa	1	10
Rptor	3	2868
Rpusd1	3	735
Rpusd2	2	3107
Rpusd3	3	1583
Rpusd4	2	1975
Rraga	3	2538
Rragc	0	1067
Rras	0	1618
Rras2	0	627
Rrbp1	3	335
Rreb1	2	2821
Rrm1	3	35
Rrm2b	2	742
Rrn3	2	345
Rrnad1	2	570
Rrp1	0	2617
Rrp12	0	757
Rrp15	2	665
Rrp1b	0	1998
Rrp36	3	2129
Rrp7a	2	2710
Rrp8	2	1741
Rrp9	3	4
Rrs1	0	255
Rsad1	0	400
Rsad2	2	1
Rsbn1	1	62
Rsbn1l	2	189
Rsf1	2	1376
Rsl1d1	2	610
Rsl24d1	1	6
Rspo3	0	55
Rspry1	3	1511
Rsrc1	3	449
Rsrp1	1	330
Rsu1	0	2374
RT1-Ba	0	223
RT1-Bb	0	147
RT1-CE1	1	3
RT1-CE11	1	6
RT1-CE14	1	25
RT1-CE15	1	10
RT1-CE16	1	12
RT1-CE2	1	4
RT1-Da	0	204
RT1-Db1	0	52
RT1-Db2	0	12
RT1-DMa	0	327
RT1-DMb	0	383
RT1-M2	0	10
RT1-M3-1	0	21
RT1-N2	1	5
RT1-N3	1	4
RT1-S2	1	1
RT1-S3	3	847
RT1-T24-1	1	2
RT1-T24-4	1	7
Rtca	2	851
Rtcb	3	818
Rtel1	3	1683
Rtf1	3	2862
Rtfdc1	3	2686
Rtl6	0	921
Rtl8a	3	3264
Rtn3	3	35
Rtn4	2	95
Rtn4rl1	0	561
Rtn4rl2	0	943
Rtp3	2	1618
Rtp4	1	131
Rtraf	1	298
Rttn	1	25
Rubcn	2	3060
Rufy1	0	2836
Rufy2	2	475
Rufy3	2	2218
Rundc1	2	3255
Runx1	0	535
Runx3	0	466
Rup2	1	28
Rusc1	3	45
Rusc2	0	1649
Rusf1	3	2821
Ruvbl1	3	2042
Ruvbl2	3	1642
Rwdd1	1	270
Rwdd2b	2	1977
Rwdd4	2	1999
Rxfp1	1	367
Rxra	3	2394
Rxrb	3	415
Rxrg	3	1825
Rxylt1	1	7
Rybp	0	1237
Ryk	2	1897
S100a10	1	184
S100a11	0	675
S100a16	1	12
S100a4	1	32
RGD1559482	1	1
S100a6	1	54
S100a8	0	42
S100a9	0	16
S100pbp	2	798
S1pr1	2	833
S1pr2	0	763
S1pr3	0	166
Sac3d1	2	2274
Sacm1l	1	50
Sacs	0	79
Sae1	3	1363
Safb	2	1055
Safb2	2	1219
Sall1	2	2058
Samd1	2	2842
Samd10	0	1490
Samd11	2	990
Samd4a	3	136
Samd4b	0	2437
Samd5	2	108
Samd8	2	3217
Samd9	0	61
Samhd1	3	1585
Samm50	3	444
Samsn1	0	17
Sap130	3	2495
Sap18	3	1420
Sap25	1	179
Sap30bp	0	2682
Sap30l	0	2657
Sar1a	3	3021
Sar1b	1	170
Saraf	1	4
Sardh	0	770
Sarm1	0	71
Sarnp	1	4
Sars1	0	898
Sars2	3	1333
Sart1	3	1368
Sart3	2	3013
Sash1	2	2923
Sash3	0	1265
Sat1	1	5
Sat2	1	77
Satb2	0	451
Sav1	0	352
Sbds	3	859
Sbf1	2	2799
Sbf2	0	1347
Sbk1	2	1211
Sbno1	2	2696
Sbno2	0	909
Sc5d	3	144
Scaf1	2	3186
Scaf11	2	3215
Scaf4	2	1096
Scaf8	2	2068
Scai	1	29
Scamp1	0	1278
Scamp2	3	1945
Scamp4	0	1436
Scamp5	0	203
Scand1	0	108
Bloc1s3	0	3
Scap	3	1028
Scaper	2	595
Scarb1	0	415
Scarb2	0	2190
Scarf1	0	1745
Scarf2	0	711
Sccpdh	1	191
Scd	3	20
Scd2	3	41
Scd3	3	2
Scfd1	1	34
Scfd2	3	800
Scimp	0	369
Sclt1	1	13
Scly	3	955
Scmh1	0	937
Scml4	3	2263
Scn1b	0	1675
Scnm1	2	1141
Sco1	2	531
Sco2	1	2
Scoc	1	51
Scp2	3	331
Scpep1	0	1031
Scrib	2	2973
Scrn1	1	1
Scrn2	3	526
Scrn3	2	1280
Scube1	0	7
Scyl1	3	3272
Scyl2	3	1260
