	cluster	degree
Lcn2	0	23
Lcn4	0	331
Lcor	2	404
Lcorl	0	2544
Lcp1	0	826
Lcp2	0	433
Lctl	4	401
Ldah	1	2337
Ldb1	1	1054
Ldb2	0	314
Ldb3	5	19
Ldha	2	404
Ldhal6b	0	64
Ldhb	3	2051
Ldhd	2	5
Ldlr	1	198
Ldlrad1	4	62
Ldlrad3	0	3413
Ldlrad4	0	1504
Ldlrap1	1	881
Lef1	3	157
Lefty2	4	193
Lekr1	4	232
Lemd3	0	2675
Leng1	3	381
Leng8	1	145
Leng9	1	1955
Leo1	0	17
Lep	1	130
Lepr	3	331
Leprot	0	3569
Leprotl1	0	3262
Letm1	1	2116
Letm2	0	1077
Letmd1	3	3047
Lfng	1	417
Lgals1	1	1276
Lgals12	1	1257
Lgals3	3	1111
Lgals3bp	3	1023
Aox4	3	1
Isg15	3	5
Lgals5	4	9
Lgals8	3	3346
Lgals9	3	1339
Lgalsl	2	390
Lgmn	0	1302
Lgr4	2	3275
Lhfpl2	1	1448
Lhfpl6	0	205
Lhpp	3	2489
Lhx1	4	66
C10H5orf58	4	7
Lhx6	3	136
Lhx9	4	200
Lias	2	977
Lifr	3	2563
Lig1	1	273
Lig3	2	2469
Lig4	0	303
Lilra5	0	25
Lilrb1	0	379
Lilrb2	0	53
Lilrb3a	0	675
Lilrb3l	0	217
Lilrb4	0	12
Lima1	0	1409
Limch1	2	10
Limd1	0	2864
Limd2	0	181
Lime1	1	205
Limk1	1	479
Limk2	1	386
Lims1	0	2183
Lims2	0	428
Lin37	3	1020
Lin52	3	3703
Lin54	3	3726
Lin7c	2	2157
Lin9	3	507
Lingo1	4	95
Lins1	2	904
Lipa	0	88
Lipe	3	2060
Lipt1	0	901
Lipt2	3	2950
Litaf	0	2103
Lix1l	0	3782
Llgl1	1	2892
Llgl2	1	535
Lman1	3	3703
Lman2	3	2261
Lman2l	1	1804
Lmbr1	0	3493
Lmbr1l	1	562
Lmbrd1	3	4118
Lmbrd2	0	3711
Lmcd1	2	162
Lmf1	1	2680
Lmln	4	404
Lmln2	0	702
Lmna	1	1782
Lmnb1	0	19
Lmnb2	1	1711
Lmo1	1	239
Lmo2	0	777
Lmo4	3	1930
Lmo7	0	138
Lmod2	5	20
Csrp3	5	8
Lmod3	5	10
Lmtk2	2	2278
Lnpep	0	3263
Lnpk	2	436
Lnx1	1	158
Lnx2	0	1853
Lonp1	3	2702
Lonp2	3	2950
Lonrf1	0	5
Lonrf2	2	2
Lonrf3	2	3
Lox	0	696
Loxl1	1	178
Loxl2	1	423
Loxl3	1	763
Loxl4	1	1108
Lpal2	4	5
Lpar1	1	5
Lpar3	1	404
Lpar4	0	1497
Lpar6	0	13
Cbx4	4	5
Lpcat1	0	1129
Lpcat2	0	1321
Lpcat3	3	2586
Lpcat4	1	3
Lpgat1	3	1120
Lpin1	3	903
Lpin2	3	587
Lpin3	1	8
Lpl	1	1120
Lpo	3	278
Lpp	0	2096
Lpxn	0	1222
Lrat	0	745
Lratd2	1	1192
Lrba	0	3489
Lrch1	0	366
Lrch3	0	2820
Lrch4	2	177
Lrfn1	1	472
Lrfn3	1	1665
Lrfn4	1	146
Lrg1	3	1016
Lrif1	0	482
Lrig1	2	632
Lrig2	0	2157
Lrig3	0	2813
Lrmda	0	1524
Lrp1	3	2156
Lrp10	1	3260
Lrp11	1	2455
Lrp12	0	1673
Lrp3	1	717
Lrp4	2	74
Lrp5	1	2565
Lrp6	0	4029
Lrpap1	3	2325
Lrpprc	2	2029
Lrrc1	0	241
Lrrc14	1	497
Lrrc14b	5	8
Lrrc17	3	226
Lrrc2	2	25
Lrrc20	2	101
Lrrc24	1	3
Lrrc25	4	273
Lrrc27	1	423
Lrrc28	2	2800
Lrrc29	4	505
Lrrc3	4	115
Lrrc30	5	32
Lrrc32	1	627
Lrrc36	4	57
Lrrc39	2	1
Lrrc3b	0	1458
Lrrc3c	4	7
Lrrc40	1	1565
Lrrc41	3	4097
Lrrc42	0	4198
Lrrc43	4	392
Lrrc45	3	1207
Lrrc47	3	3042
Lrrc49	0	1023
Lrrc4c	0	1042
Lrrc51	1	213
Lrrc56	0	1147
Lrrc57	3	2455
Lrrc58	3	2635
Lrrc59	3	2557
Lrrc61	0	614
Lrrc71	1	81
Lrrc75a	0	58
Lrrc8a	3	2331
Lrrc8b	3	2884
Lrrc8c	3	1126
Lrrc8d	3	1231
Lrrcc1	0	1098
Lrrfip1	0	322
Lrrfip2	2	389
Lrrk1	1	895
Lrrk2	1	42
Lrrtm3	4	62
Lrsam1	1	1287
Lrtm2	4	121
Lrwd1	1	1552
Lsamp	1	537
Lsg1	0	1137
Lsm1	0	346
Lsm10	4	510
Lsm11	1	296
Lsm12	2	436
Lsm14a	2	4010
Lsm14b	2	1076
Lsm2	3	2150
Lsm3	3	1927
Lsm4	2	991
Lsm5	1	668
Lsm6	0	39
Lsm7	3	602
Lsm8	1	1513
Lsmem1	5	12
Lsmem2	2	17
Lsp1	0	335
Lss	1	959
Lst1	0	7
Lta4h	0	1030
Ltbp1	0	2841
Ltbp2	3	776
Ltbp3	1	885
Ltbr	1	2561
Ltc4s	1	63
Ltn1	2	1763
Lto1	1	529
Ltv1	2	1702
Luc7l	4	338
Luc7l2	0	1076
Luc7l3	4	62
Lurap1	0	67
Lurap1l	1	1
Luzp1	0	1630
Lvrn	2	55
Lxn	0	17
Ly49i2	4	204
Ly49i7	4	5
Ly49s6	4	50
Ly49si2	0	19
Ly49si1	0	1
Ly49si3	0	5
Ly6c	3	1455
Ly6e	3	1731
Ly86	0	63
Ly9	4	26
Ly96	0	1742
Lyar	0	178
Lyl1	0	456
Lyn	0	3616
Lynx1	2	15
Lypd1	0	116
Lypla1	2	1658
Lypla2	1	947
Lyplal1	3	1542
Lyrm1	0	228
Lyrm2	3	1485
Lyrm4	3	1848
Lyrm7	0	229
Lyrm9	2	1018
Lysmd1	1	319
Lysmd2	0	2134
Lysmd3	3	1041
Lysmd4	2	1503
Lyz2	0	323
Lztfl1	3	401
Lztr1	2	1846
Lzts1	1	164
Lzts2	1	1048
Lzts3	1	94
M6pr	3	3554
Mab21l1	1	32
Macf1	0	1264
Macir	2	571
Maco1	3	1843
Macrod1	2	844
Macroh2a1	0	2598
Macroh2a2	4	86
Mad1l1	0	482
Mad2l1	3	1295
Mad2l1bp	0	1931
Mad2l2	3	947
Madd	1	79
Maea	3	2859
Maf	2	986
Maf1	2	1925
Mafa	5	18
Mafb	0	180
Maff	0	46
Mafg	1	869
Maged1	3	2068
Maged2	1	520
Magee1	1	557
Magi1	0	382
Magi3	0	971
Magix	5	17
Magoh	3	2535
Magohb	3	918
Magt1	3	3215
Maip1	3	2297
Mak16	0	1815
Mal	6	18
Cdh1	6	2
Lrrn3	6	1
Mal2	1	17
Mall	0	586
Malsu1	2	1813
Malt1	0	2161
Mamdc2	1	33
Maml1	0	2628
Maml2	0	1955
Maml3	0	2012
Man1a1	0	3825
Man1a2	0	2318
Man1b1	1	1924
Man1c1	1	1690
Man2a1	3	3251
Man2a2	2	1517
Man2b1	0	2882
Man2b2	1	3723
Man2c1	1	2030
Manba	0	2427
Manbal	1	2828
Manea	3	3579
Manf	3	2276
Mansc1	0	42
Maoa	3	2281
Map1a	2	53
Map1b	0	13
Map1lc3a	1	1473
Map1lc3b	2	1264
Map1s	1	1384
Map2k1	2	1867
Map2k2	2	1225
Map2k3	2	176
Map2k4	2	2856
Map2k5	0	4125
Map2k6	2	4
Map2k7	2	1965
Map3k1	0	2733
Map3k10	2	834
Map3k11	1	499
Map3k12	1	235
Map3k13	4	135
Map3k14	2	126
Map3k2	0	2516
Map3k20	2	384
Map3k3	0	2810
Map3k4	3	2765
Map3k5	4	36
Map3k6	1	81
Map3k7	0	2543
Map3k8	0	2480
Map4	2	274
Map4k1	0	267
Map4k2	1	403
Map4k3	0	1732
Map4k4	0	2662
Map4k5	0	3557
Map6	1	540
Map6d1	3	91
Map7	3	3
Map7d1	2	364
Map7d3	0	234
Map9	0	31
Mapk1	2	3401
Mapk12	2	119
Mapk14	2	1369
Mapk1ip1	0	1852
Mapk1ip1l	0	4273
Mapk3	3	2985
Mapk6	2	974
Mapk7	0	2644
Mapk8	0	2173
Mapk8ip1	1	137
Mapk8ip3	1	269
Mapk9	2	1406
Mapkap1	0	4029
Mapkapk2	2	1477
Mapkapk3	2	1310
Mapkapk5	2	1533
Mapkbp1	1	709
Mapre1	3	3752
Mapre3	2	704
Mapt	2	26
Marchf1	0	249
Marchf2	1	973
Marchf3	1	1234
Marchf4	4	93
Marchf5	2	2559
Marchf6	2	2582
Marchf7	0	3156
Marchf8	0	2415
Marcks	0	392
Marcksl1	1	211
Marf1	0	2651
Mark1	1	24
Mark2	0	3411
Mark3	2	2336
Mark4	1	1527
Mars1	2	1981
Mars2	3	1963
Marveld1	1	1384
Marveld2	4	102
Masp1	2	187
Mast2	2	1503
Mast3	1	1056
Mast4	0	623
Mat2a	0	483
Mat2b	3	3738
Matk	0	20
Matr3	0	2924
Mau2	1	982
Mavs	2	1281
Max	3	1793
Maz	0	2415
Mb	5	20
Mb21d2	2	1283
Mbd1	0	2153
Mbd2	3	2274
Mbd3	2	1572
Mbd4	0	787
Mbd5	0	1876
Mbd6	1	1841
Mbip	0	2990
Mblac2	0	1930
Mbnl1	2	1043
Mbnl2	2	1098
Mboat1	0	712
Mboat7	1	1927
Mbp	3	258
Mbtd1	0	2337
Mbtps1	0	4346
Mc2r	3	381
Mc5r	2	21
Mcam	1	1477
Mcart1	1	3037
Mcat	3	1454
Mcc	3	1631
Mccc1	3	2221
Mccc2	3	2817
Mcee	3	727
Mcemp1	4	61
Mcf2l	0	317
Mcfd2	3	3738
Mcl1	0	500
Mcm10	3	20
Mcm2	3	1055
Mcm3	0	948
Mcm3ap	1	1876
Mcm4	0	2659
Mcm5	1	6
Mcm6	0	482
Cdca7	0	1
Mcm7	3	2429
Mcm8	3	149
Mcmbp	3	3326
Mcoln1	3	1855
Mcph1	0	289
Mcpt1l1	0	5
Mcrip1	1	1472
Mcrip2	1	672
Mcrs1	3	2170
Mctp1	0	250
Mctp2	0	1202
Mcts1	3	1912
Mcu	1	2497
Mcub	0	7
Mcur1	3	3203
Mdc1	3	2287
Mdfic	1	844
Mdh1	3	1662
Mdh1b	4	301
Mdh2	2	1260
Mdk	3	386
Mdm1	0	2045
Mdm2	2	709
Mdm4	0	600
Mdn1	0	1039
Mdp1	1	341
Me1	1	21
Me2	0	1308
Me3	2	19
Mea1	3	2330
Meaf6	0	2247
Meak7	1	2238
Mecom	0	530
Mecp2	0	2060
Mecr	1	882
Med1	0	2844
Med10	3	3377
Med11	3	69
Med12	0	3145
Med12l	1	101
Med13	0	3215
Med13l	0	2725
Med14	0	2295
Med15	0	2054
Med16	1	2042
Med17	0	2164
Med18	4	16
Med19	3	2439
Med20	0	3352
Med21	2	192
Med22	1	542
Med23	0	4232
Med24	2	1474
Med25	2	1470
Med27	1	1294
Med28	2	2183
Med29	1	2451
Med30	3	1997
Med31	2	560
Med4	3	408
Med6	3	2749
Med7	0	1788
Med8	1	3251
Med9	1	1343
Medag	1	11
Mef2a	2	1525
Mef2c	2	244
Mef2d	2	864
Mefv	0	46
Megf10	0	1
Megf8	1	216
Megf9	3	1114
Meis1	0	2118
Meis2	0	839
Meis3	1	178
6330403K07Rik	1	2
Memo1	1	1310
Men1	3	2712
Meox2	0	1933
Mepce	3	2210
Mertk	3	2471
Mesd	3	2002
Mesp2	0	602
Mest	1	22
Met	2	1281
Metap1	2	1975
Metap1d	2	1108
Metap2	2	1417
Metrn	1	6
Metrnl	0	2206
Mettl1	0	26
Mettl14	0	2434
Mettl15	2	52
Mettl16	0	639
Mettl17	1	912
Mettl18	4	299
Catsperg	4	3
Mettl2	1	2374
Mettl21a	0	305
Mettl21c	5	9
Mettl22	2	476
Mettl23	2	664
Mettl24	3	597
Mettl25	0	2308
Mettl26	1	853
Mettl27	3	1665
Mettl3	0	2515
Mettl4	0	1697
Mettl5	2	1698
Mettl6	0	2880
Mettl7a	3	2502
Mettl7b	1	104
Mettl9	3	2606
Mex3c	0	3118
Mex3d	1	641
Mfap1a	2	17
Mfap2	1	87
Mfap3	0	3718
Mfap5	1	24
Mff	2	2941
Mfge8	3	1347
Mfhas1	1	1056
Mfn1	2	709
Mfn2	2	1898
Mfng	1	336
Mfsd1	3	3397
Mfsd10	1	1395
Mfsd11	1	3595
Mfsd12	1	1366
Mfsd13a	0	2022
Mfsd14b	0	3700
Mfsd3	1	2153
Mfsd4a	0	105
Mfsd4b	2	49
Mfsd5	1	2773
Mfsd6	2	109
Mfsd8	1	644
Mfsd9	0	2042
Mga	0	2473
Mgam	4	320
Mgat1	1	3369
Mgat2	0	2812
Mgat3	0	161
Mgat4a	0	338
1700030J22Rik	0	1
Mgat4b	1	2571
Mgat5	1	347
Mgat5b	4	229
MGC105567	4	8
MGC108823	4	103
MGC109340	3	1258
MGC116121	0	683
MGC93861	4	15
MGC94199	0	46
MGC94207	3	2227
MGC95208	0	3495
MGC95210	0	2126
Mgll	1	1467
Mgme1	2	1162
Mgmt	1	902
Mgp	3	565
Mgrn1	2	1045
Mgst1	3	1378
Mgst2	3	1144
Mgst3	2	219
Mia2	2	2360
Mia3	0	3885
Mib1	0	3610
Mib2	1	373
Mical1	1	90
Mical2	2	4
Mical3	1	216
Micall1	1	2886
Micall2	1	261
Micos13	3	1408
Micu1	3	1833
Micu2	2	695
Micu3	1	278
Mid1	2	147
Mid2	0	2497
Mideas	1	331
Midn	2	124
Mief1	0	3877
Mief2	2	449
Mien1	1	1465
Mier1	0	1876
Mier2	1	231
Mier3	0	3100
Mif	1	601
Miga1	2	250
Miga2	1	1243
Miip	1	2371
Milr1	0	203
Mindy1	2	2021
Mindy2	0	2545
Mindy3	0	3776
Mindy4	0	1012
Mink1	0	2352
Minpp1	3	3797
Mios	2	1982
Mip	4	224
Mipep	2	1512
Mipol1	0	761
Mis12	0	1757
Mitd1	0	443
Mitf	2	84
Mix23	2	1104
Mki67	0	84
Mkks	1	69
Mkln1	3	3375
Mknk1	3	2515
Mknk2	1	2512
Mkrn1	0	2379
Mkrn2	2	3934
Mkrn3	0	588
Mks1	1	3405
Mlec	1	1264
Mlf1	5	17
Mlf2	2	1197
Mlh1	3	396
Mlh3	0	2031
Mlip	2	5
Mlkl	0	116
Mllt1	1	4204
Mllt10	0	2143
Mllt3	2	513
Mllt6	2	315
Mlph	3	278
Mlst8	1	3596
Mlx	3	2021
Mlxip	2	1015
Mlycd	1	348
Mmaa	3	777
Mmab	1	716
Mmachc	2	1198
Mmadhc	2	1979
Mmd	0	698
Mmd2	0	205
Mme	1	222
Mmgt1	2	1050
Mmgt2	2	42
Mmp11	3	678
Mmp14	3	1939
Mmp15	1	149
Mmp17	6	2
Mmp19	1	2385
Mmp2	0	1984
Mmp23	1	1078
Mmp25	0	1978
Mmp28	1	789
Mmp8	0	17
Mmrn1	0	1
Mmrn2	3	250
Mms19	0	3523
Mmut	3	2232
Mn1	2	45
Mnat1	2	1191
Mnd1	1	15
Mnda	0	38
Batf	0	1
Mnt	0	2186
Moap1	1	2161
AABR07040624.1	1	3
Mob1a	0	3335
Mob1b	0	3750
Mob2	1	335
Mob3a	1	1383
Mob3b	3	2118
Mob3c	4	303
Mob4	2	1862
Mobp	4	13
Klk1b3	4	1
Mocos	3	1956
Mocs1	3	2779
Mocs2	3	1586
Mocs3	1	150
Mogat2	1	56
Mogs	1	2594
Mon1a	1	2201
Mon1b	1	1667
Mon2	1	2798
Morc2	0	1943
Morc3	0	2398
Morc4	0	1023
Morf4l1	2	2787
Morf4l2	3	2753
Morn1	0	590
Morn4	1	698
Mosmo	0	2083
Mospd1	2	464
Mospd2	0	592
Mospd3	0	2383
Mov10	1	448
Mpc1	1	210
Mpc2	1	612
Mpdu1	3	3579
Mpdz	2	240
Mpeg1	3	175
Mpg	3	2326
Mphosph10	0	657
Mphosph6	3	1281
Mphosph8	0	1639
Mphosph9	0	1561
Mpi	2	1411
Mpig6b	0	15
Mpl	4	27
Mplkip	1	900
Mpnd	1	1180
Mpo	1	314
Mpp2	1	338
Mpp3	2	17
Mpp5	2	1170
Mpp6	2	417
Mpp7	3	1339
Mppe1	1	1146
Mprip	0	2892
Mpst	2	1419
Mpv17	0	2148
Mpv17l	0	1842
Mpv17l2	1	1868
Mpz	6	19
Mpzl1	3	599
Mpzl2	3	2919
Mpzl3	1	57
Mr1	0	33
Mrap	1	498
Mras	0	2569
Mrc1	0	713
Mrc2	1	1054
Mre11	2	1461
Mreg	2	116
Mrgprb3	4	300
Kir3dl1	4	2
Mrgpre	0	20
Mrgprf	1	12
Mri1	3	1782
Mrln	2	53
Lrrc74b	2	4
Mrm1	1	2136
Mrm2	1	378
Mrm3	1	2455
Mrnip	3	346
Mroh1	0	2752
Mroh2a	4	11
Mrpl1	2	1588
Mrpl10	3	2164
mrpl11	3	1542
Mrpl12	1	745
Mrpl13	2	1249
Mrpl14	2	344
Mrpl15	2	1284
Mrpl16	2	1806
Mrpl17	3	1860
Mrpl18	2	1561
Mrpl19	2	699
Mrpl2	3	1492
Mrpl20	3	1517
Mrpl21	1	1198
Mrpl22	2	1540
Mrpl23	2	1568
mrpl24	3	2911
Mrpl27	2	1394
Mrpl28	2	1419
Mrpl3	2	2265
Mrpl30	2	1281
Mrpl32	3	1706
Mrpl35	2	852
Mrpl36	3	3088
Mrpl37	2	1374
Mrpl38	2	1714
Mrpl39	3	2372
Mrpl4	2	861
Mrpl40	2	1434
Mrpl41	2	1382
Mrpl42	2	600
Mrpl43	3	1744
Mrpl44	2	2156
Mrpl45	2	2478
Mrpl46	3	2172
Mrpl47	2	843
Mrpl48	3	859
Mrpl49	1	605
Mrpl51	2	1598
Mrpl54	2	1000
Mrpl55	3	1536
Mrpl57	3	1699
Mrpl58	2	1699
mrpl9	3	2722
Mrps10	2	621
Mrps11	3	1244
Mrps12	1	1369
Mrps14	2	1709
Mrps15	2	1658
Mrps16	1	1375
Mrps17	0	522
Mrps18a	3	1501
Mrps18b	2	563
Mrps18c	0	11
Mrps2	3	1810
Mrps21	2	2477
Mrps22	2	1181
Mrps23	2	1966
Mrps24	2	1519
Mrps25	1	1412
Mrps26	0	212
Mrps27	2	2727
Mrps28	2	1657
Mrps30	2	1893
Mrps31	3	1146
Mrps33	2	1742
Mrps34	3	1908
Mrps35	3	1370
Mrps36	2	1360
Mrps5	3	1481
Mrps6	1	1503
Mrps7	3	1522
Mrps9	2	1225
Mrrf	0	3610
Mrs2	2	868
Mrtfa	2	893
Mrtfb	0	490
Mrto4	3	2017
Ms4a2	0	25
Ms4a4a	0	260
Ms4a4c	4	19
Ms4a6a	0	1206
Ms4a6b	0	85
Ms4a6bl	4	148
Ms4a7	0	54
Msantd1	1	16
Msantd2	1	270
Msantd3	2	2010
Msantd4	2	1964
Msh2	3	2729
Msh6	2	1618
Msi2	2	55
Msl1	0	1757
Msl2	0	1142
Msl3	2	1302
Msl3l2	3	1794
Msmo1	1	788
Msn	3	2046
Msr1	0	90
Msra	1	663
Msrb1	3	1129
Msrb2	1	794
Msrb3	2	387
Mss51	2	12
Mst1	1	675
Mst1r	1	611
Msto1	3	931
Mt2A	0	6
AC128848.1	0	1
Mta1	2	2832
Mta2	3	3297
Mta3	0	1609
Mtap	1	1828
Mtarc1	3	1683
Mtbp	0	61
Mtch1	1	1945
Mtch2	3	2119
Mtcl1	2	8
Mtdh	2	950
Mterf1	0	398
Mterf2	2	278
Mterf3	1	2355
Mterf4	3	2829
Mtf1	2	2807
Mtf2	0	1581
Mtfmt	1	3182
Mtfp1	2	10
Mtfr1	2	597
Mtfr1l	2	1731
Mtg1	2	2367
Mtg2	1	1463
Mthfd1	3	2069
Mthfd1l	1	33
Mthfd2	3	1
Mthfd2l	1	626
Mthfr	1	932
Mthfs	3	3150
Mthfsd	1	1508
Mtif2	2	8
Mtif3	0	3760
Mtln	2	320
Mtm1	2	2020
Mtmr1	1	1707
Mtmr10	0	1266
Mtmr11	1	63
Mtmr12	0	2964
Mtmr14	2	2224
Mtmr2	2	2077
Mtmr3	0	4207
Mtmr4	1	2698
Mtmr6	2	2276
Mtmr9	3	3798
Mto1	2	1504
Mtor	3	4234
Mtpap	3	3790
Mtpn	0	2956
Mtr	0	3256
Mtres1	2	92
Mtrex	0	1389
Mtrf1	2	1203
Mtrf1l	2	683
Mtrfr	0	1408
Mtrr	2	2905
Mtss1	1	2849
Mtss2	1	744
Mturn	0	137
Mtus1	0	1044
Mtx1	3	2472
Mtx2	3	2635
Mtx3	0	720
Mul1	3	2730
Mus81	1	768
Mutyh	0	1092
Mvb12a	1	1881
Mvb12b	2	971
Mvd	1	149
Mvk	1	1206
Mvp	3	1947
Mx1	1	4
Mx2	1	3
Mxd1	0	1499
Mxd4	1	515
Mxi1	2	670
Mxra7	0	1296
Mxra8	1	893
Myadm	0	805
Myadml2	2	128
Myb	4	10
Mybbp1a	2	2368
Mybl1	0	743
Mybpc1	5	12
Mybpc2	5	52
Mybph	5	41
Myc	0	64
Mycbp	3	1013
Mycbp2	0	1177
Mycl	0	42
Myct1	0	935
Myd88	3	2961
Mydgf	1	3112
Myef2	0	531
Myf6	2	19
Myg1	3	3257
Myh10	2	4
Myh11	6	8
Myh13	5	1
Myh14	2	440
Myh2	5	3
Myh4	5	54
Myh9	0	1340
Myl1	5	43
Myl12a	3	2574
Myl6	3	561
Myl9	6	9
Mylip	0	1698
Mylk	6	11
Mylk2	5	49
Mylpf	5	56
Mynn	0	3183
Myo10	1	253
Myo18a	2	734
Myo18b	5	60
Myo19	1	552
Myo1b	0	999
Myo1c	1	1942
Myo1d	0	996
Myo1e	0	788
Myo1f	0	207
Myo1g	0	247
Myo3a	4	13
Fam71f1	4	1
Myo5a	0	2717
Myo6	0	2736
Myo9a	0	1777
Myo9b	1	1455
Myoc	2	3
Myocd	6	2
Myof	0	31
Myog	5	14
Myom1	5	15
Myom2	5	19
Myorg	1	76
Myot	5	53
Myoz1	5	52
Myoz2	5	3
Myoz3	2	7
Mypn	5	42
Mypop	2	147
Myrip	1	144
Mysm1	0	787
Myzap	2	1169
Mzb1	3	2
Mzf1	4	4
Mzt1	2	1750
Mzt2b	2	1896
N4bp1	0	1731
N4bp2	0	716
N4bp2l1	0	643
N4bp2l2	0	2165
N4bp3	1	83
N6amt1	3	1706
Naa15	2	1353
Naa16	0	507
Naa20	3	1693
Naa25	2	1770
Naa30	2	1961
Naa35	2	2675
Naa38	3	342
Naa40	2	1011
Naa50	2	1075
Naa60	2	2998
Naa80	3	60
Naaa	3	1675
Naalad2	1	61
Naaladl2	0	609
Nab1	0	2346
Nab2	4	80
Nabp1	0	30
Nabp2	3	2363
Naca	3	2114
Nacc1	3	3773
Nacc2	1	2136
Nadk	3	2498
Nadk2	2	2004
Nadsyn1	1	1962
Nae1	2	2907
Naf1	0	568
Naga	0	2813
Nagk	1	1207
Naglt1	4	281
Naglu	1	2334
Nagpa	1	690
Naif1	0	2297
Naip5	4	31
Nampt	3	800
Nanog	4	451
Nanp	0	3345
Nans	1	2661
Nap1l1	3	618
Nap1l3	0	2023
Nap1l4	2	1795
Napa	2	1928
Napb	0	804
Napepld	2	221
Napg	2	3010
Naprt	3	2031
Napsa	0	230
Narf	2	1043
Nars1	3	3371
Nars2	1	1158
Nasp	0	271
Nat1	0	47
Nat10	1	2368
Nat8	4	147
Gprc5d	4	1
Nat8b	1	1642
Nat8f3	3	21
Gpr18	3	2
Nat8f4	0	1396
Nat8l	1	295
Nat9	3	3235
Nav1	1	956
Nav2	2	3
Nav3	0	1430
Naxd	3	2944
Naxe	3	2507
Nbas	1	3387
Nbea	0	424
Nbeal1	0	3154
Nbeal2	1	131
Nbl1	1	18
Nbn	0	2184
Nbr1	3	3709
Ncald	1	1
Amigo2	1	3
Ncam1	2	131
Arhgap19	6	2
Ncapd2	0	208
Ncapd3	0	3390
Ncapg2	0	263
Ncaph	0	23
Ncaph2	1	2977
Ncbp1	0	3085
Ncbp2	0	20
Ncbp2as2	2	876
Ncbp3	0	1720
Ncdn	3	2656
Nceh1	2	720
Ncf1	2	188
Ncf2	0	234
Ncf4	0	205
Nck1	3	1867
Nck2	4	585
Nckap1	3	3972
Nckap1l	0	749
Nckap5	1	1
Nckap5l	1	939
Nckipsd	0	3143
Ncl	3	31
Ncln	1	1157
Ncmap	6	15
Ncoa1	3	3942
Ncoa2	0	3621
Ncoa3	0	1994
Ncoa4	3	2963
Ncoa5	1	2537
Ncoa6	0	3104
Ncoa7	0	956
Ncor1	0	2365
Ncor2	0	1798
Ncstn	3	4367
Ndc1	0	3663
Nde1	2	1847
Ndel1	0	1458
Ndfip1	1	2557
Ndfip2	3	3296
Ndn	0	313
Ndor1	1	2522
Ndp	4	12
Ndrg1	3	622
Ndrg2	2	764
Ndrg3	0	1823
Ndrg4	1	42
Ndst1	0	2047
Ndst2	1	2384
Ndufa1	2	963
Ndufa10l1	3	1775
Ndufa11	2	1043
Ndufa12	2	701
Ndufa13	2	653
Iqcc	2	1
Ndufa2	1	792
Ndufa3	2	592
Ndufa4	2	1087
Ndufa4l2	1	148
Ndufa5	2	1166
Ndufa6	2	948
Ndufa7	3	2874
Ndufa8	2	861
Ndufa9	2	1635
Ndufab1	2	1277
Ndufaf1	2	2291
Ndufaf2	2	338
Ndufaf3	2	1309
Ndufaf4	2	904
Ndufaf5	2	626
Ndufaf6	2	350
Ndufaf7	1	1163
Ndufb10	2	735
Ndufb11	2	1491
Ndufb2	2	465
Ndufb3	2	1182
Ndufb4	2	468
Ndufb5	2	1078
Ndufb6	2	1590
Ndufb7	2	830
Ndufb8	2	1155
Ndufc1	1	318
Ndufc2	2	1672
Ndufs1	2	1221
Ndufs2	2	1487
Ndufs3	2	1103
Ndufs4	2	1239
Ndufs5	2	155
Ndufs7	2	1229
Ndufs8	2	916
Ndufv1	1	1078
Ndufv2	2	1335
Ndufv3	3	2238
Ndufv3-ps1	2	805
Neb	5	53
Necab1	1	64
Awat2	1	2
Necab3	1	42
Necap1	1	1847
Necap2	1	1699
Nectin1	1	964
Nectin2	0	576
Nectin3	0	3499
Nedd1	2	1248
Nedd4	3	3864
Nedd4l	2	1436
Nedd8	3	1809
Nedd9	0	2209
Negr1	0	359
Neil1	3	2740
Nek1	0	498
Nek10	0	10
Nek3	0	193
Nek4	0	1075
Nek6	0	498
Nek7	2	1330
Nek8	4	470
Nek9	2	3386
Nelfa	3	3555
Nelfb	1	1361
Nelfcd	1	2952
Nelfe	3	2602
Nemp1	1	1378
Nemp2	1	463
Nenf	1	766
Neo1	2	2005
Nepro	3	2522
Net1	3	2616
Neto2	4	390
Neu1	0	3835
Neu2	2	4
Neu3	4	6
Neurl1b	1	204
Neurl2	2	52
Neurl3	1	17
Neurl4	1	2123
NEWGENE_1306714	0	336
NEWGENE_1307313	4	243
NEWGENE_1308171	0	70
NEWGENE_1308612	0	2129
NEWGENE_1309446	0	1970
NEWGENE_1359268	0	3701
NEWGENE_1559832	3	2817
NEWGENE_1582771	0	1370
NEWGENE_1586233	2	2318
NEWGENE_619861	3	2756
NEWGENE_620180	0	535
NEWGENE_6497122	1	5
Nexn	5	12
Nf1	0	3075
Nf2	0	4095
Nfam1	0	825
Nfat5	0	2046
Nfatc1	2	1227
Nfatc2	2	159
Nfatc2ip	1	616
Nfatc3	2	1720
Nfatc4	3	170
Nfe2	0	313
Nfe2l1	2	2489
Nfe2l2	3	2779
Nfia	3	2355
Nfib	3	3282
Nfic	2	554
Nfil3	2	8
Nfix	2	7
Nfkb1	0	3178
Nfkb2	0	3026
Nfkbia	0	2120
Nfkbib	3	966
Nfkbie	0	831
Nfkbil1	1	713
Nfkbiz	0	18
Nfrkb	0	994
Nfs1	1	1879
