	cluster	degree
Mettl25	2	2189
Mettl26	0	9
Mettl27	2	681
Mettl3	3	2587
Mettl4	2	439
Mettl5	0	476
Mettl6	3	140
Mettl7a	0	111
Mettl9	1	1507
Mex3c	1	2870
Mex3d	2	558
Mfap1a	0	69
Mfap2	1	341
Mfap3	1	1794
Mfap3l	1	26
Mfap4	1	91
Mfap5	1	898
Mff	4	10
Mfge8	1	1446
Mfhas1	1	2372
Mfn1	0	893
Mfn2	4	101
Mfng	1	1870
Mfsd1	0	2041
Mfsd10	1	2144
Mfsd11	3	2861
Mfsd12	1	2161
Mfsd13a	0	64
Mfsd14b	1	3354
Mfsd3	1	41
Mfsd4b	2	175
Mfsd5	3	2150
Mfsd6	3	1
Mfsd8	0	312
Mga	2	1413
Mgat1	1	2562
Mgat2	1	2646
Mgat3	2	828
Mgat4a	1	1633
Mgat4b	0	27
Mgat5	1	450
MGC108823	1	163
MGC109340	1	1530
MGC116121	3	595
MGC94199	3	1579
MGC94207	0	218
Lrp5	0	1
MGC95208	3	637
MGC95210	2	475
Mgll	1	477
Mgme1	3	124
Mgmt	2	33
Mgp	1	1220
Mgrn1	0	607
Mgst1	1	1084
Mgst2	1	1127
Mgst3	4	26
Mia3	0	771
Mib1	1	2811
Mib2	0	43
Mical1	1	1965
Mical2	4	9
Mical3	0	257
Micall1	2	2206
Micb	2	133
Micos13	0	207
Micu1	0	1219
Micu2	4	25
Micu3	4	31
Mid1	4	30
Mid2	1	2055
Mideas	2	794
Midn	2	5
Mief1	3	1059
Mief2	4	25
Mien1	3	46
Mier1	3	1400
Mier2	0	700
Mier3	1	831
Mif	3	550
Hes6	1	4
Miga1	0	435
Miga2	4	14
Axin2	4	3
Cbx8	4	4
Miip	2	1898
Mill1	4	5
Milr1	1	991
Mindy1	0	69
Mindy2	2	1100
Mindy3	1	1510
Mindy4	2	17
Mink1	2	3256
Minpp1	3	1808
Mios	3	491
Mip	2	273
Mipep	4	16
Mipol1	2	298
Mis12	1	994
Mitd1	1	2065
Mitf	0	872
Mki67	1	64
Mkln1	0	248
Mknk2	0	1162
Mkrn1	1	639
Mkrn2	0	1780
Mlec	2	5
Mlf1	4	12
Mlf2	0	40
Mlh1	2	30
Mlh3	0	798
Mlip	4	29
Mlkl	1	2408
Mllt1	0	822
Mllt10	0	1214
Mllt3	0	60
Mllt6	0	781
Mlst8	2	168
Mlx	0	2361
Mlxip	4	60
Mlycd	0	4
Mmaa	2	73
Mmab	0	100
Mmachc	0	27
Mmadhc	0	291
Mmd	1	1935
Mme	1	1774
Mmgt1	0	94
Mmgt2	0	219
Mmp14	1	2527
Mmp15	4	5
Mmp19	1	2263
Mmp2	1	1466
Mmp23	1	2097
Mmrn1	3	42
Mmrn2	1	1371
Mms19	2	2404
Mmut	0	159
Mn1	0	116
Mnat1	0	1355
Mnda	1	2125
Mnt	2	161
Moap1	1	11
Mob1a	1	3138
Mob1b	2	1947
Mob2	0	705
Mob3a	1	2672
Mob3b	1	2330
Mob3c	1	2352
Mob4	0	165
Mobp	2	3
Mocs1	1	783
Mocs2	0	21
Mocs3	3	1789
Mogs	1	2733
Mok	0	14
Mon1a	0	430
Mon1b	3	1810
Mon2	2	1414
Morc2	2	1705
Morc3	1	1072
Morc4	1	36
Morf4l1	0	1242
Morf4l2	0	1226
Morn3	0	17
Morn4	0	428
Mosmo	1	92
Mospd1	0	1136
Mospd2	1	1583
Mospd3	2	1345
Mov10	1	1850
Mpc1	4	13
Mpc2	4	37
Isoc2b	4	1
Mpdu1	2	1490
Mpdz	4	93
Mpeg1	1	1447
Mpg	3	1041
Mphosph10	3	1012
Mphosph6	1	2079
Mphosph8	1	3356
Mphosph9	1	211
Mpi	0	17
Mplkip	1	1973
Mpnd	2	220
H1f10	4	3
Mpp3	0	492
Mpp5	0	154
Mpp6	0	294
Mpp7	4	7
Mppe1	4	4
Impa2	4	1
Mpped2	4	14
Cox7a1	4	2
Mprip	0	1744
Mpst	0	315
Mpv17	2	30
Mpv17l	0	174
Mpv17l2	1	1055
Mpzl1	2	2407
Mras	1	322
Mrc1	1	2023
Mrc2	1	1747
Mreg	0	132
Mrgprf	1	1597
Mrgprg	1	8
Mri1	3	213
Mrln	4	13
Mrm1	3	12
Mrm2	3	79
Mrm3	1	279
Mrnip	3	116
Mroh1	0	1149
Mrpl1	0	79
Mrpl10	3	6
mrpl11	0	159
Mrpl12	4	51
Mrpl13	0	44
Mrpl14	4	7
Mrpl15	0	668
Mrpl16	0	34
Mrpl17	0	1339
Mrpl18	0	22
Mrpl19	4	3
Mrpl20	0	129
Mrpl21	0	454
Mrpl22	0	72
Mrpl23	0	1643
mrpl24	0	107
Mrpl27	0	21
Mrpl28	4	6
Mrpl3	0	156
Mrpl30	0	908
Mrpl32	3	801
Mrpl35	0	14
Mrpl36	0	1672
Mrpl37	0	361
Mrpl38	0	26
Mrpl39	0	254
Mrpl40	4	6
Mrpl41	0	52
Mrpl42	4	7
Fam162a	4	3
Mrpl43	0	546
Mrpl44	0	10
Mrpl45	0	163
Mrpl46	3	3
Mrpl48	4	11
Mrpl49	0	495
Mrpl51	4	34
Mrpl54	0	49
Mrpl55	0	677
Mrpl57	0	1816
Mrpl58	0	1196
mrpl9	0	17
Mrps10	0	917
Mrps11	4	33
Mrps12	0	33
Mrps14	0	32
Mrps16	0	227
Mrps18a	0	1
Mrps18b	0	430
Mrpl4	0	1
Mrps18c	0	236
Mrps2	3	1257
Mrps21	0	440
Mrps22	0	4
Mrps23	0	972
Mrps24	0	234
Mrps25	0	29
Mrps26	3	1630
Mrps27	0	235
Mrps28	0	40
Mrps30	2	392
Mrps31	3	79
Mrps33	0	957
Mrps34	0	706
Mrps35	2	2
Mrps36	4	33
Mrps5	0	1024
Mrps6	0	552
Mrps7	0	1263
Mrps9	4	5
Mrrf	0	1044
Mrtfa	4	30
Mrtfb	0	88
Mrto4	3	1112
Ms4a1	1	2
Ms4a4a	1	2369
Ms4a4c	2	15
Ms4a6a	1	1815
Ms4a6b	1	2518
Ms4a6bl	1	2547
Ms4a7	1	1020
Msantd2	1	2439
Msantd3	0	171
Msantd4	0	800
Msh2	2	852
Msh6	2	183
Msi2	0	38
Map2k2	0	2
Msl1	3	1164
Msl2	2	1395
Msl3	0	453
Msmo1	1	3157
Msn	1	2528
Msr1	1	1540
Msrb1	0	462
Msrb3	4	67
Mss51	4	7
Mstn	0	27
Msto1	3	876
Mt-atp6	4	11
Cfap70	4	2
Mt-atp8	4	11
Mt-co1	4	12
Mt-co2	4	8
Mt-co3	4	13
Mt-cyb	4	19
Ccdc181	4	1
Mt-nd1	4	15
Mt-nd2	4	12
Mt-nd3	4	10
Mt-nd4	4	13
Mt-nd4l	4	15
Mt-nd5	4	13
Mt-nd6	4	9
Mt2A	0	751
Mta1	0	1606
Mta2	1	2874
Mta3	1	1269
Mtap	3	2451
Mtarc1	2	1275
Mtch1	2	1320
Mtch2	0	1010
Mtdh	0	819
Mterf1	3	121
Mterf2	3	3
Mterf3	2	549
Mterf4	3	313
Mtf1	0	998
Mtf2	2	1362
Mtfmt	0	1169
Mtfp1	4	29
Mtfr1	0	540
Mtfr1l	4	21
Mtg1	0	1288
Mtg2	0	1277
Mthfd1	0	1595
Mthfd1l	2	1671
Mthfd2	1	467
Mthfd2l	3	125
Mthfr	2	1641
Mthfs	3	1998
Mtif2	0	5
Mtif3	3	1075
Mtln	4	19
Mtm1	0	1264
Mtmr1	0	68
Mtmr10	0	312
Mtmr11	1	1687
Mtmr12	2	2629
Mtmr14	0	1469
Mtmr2	0	1117
Mtmr3	0	1058
Mtmr4	3	1809
Mtmr6	0	860
Mtmr9	0	153
Mto1	0	3
Mtor	0	1426
Mtpap	2	35
Mtpn	1	3527
Mtr	2	363
C8g	2	2
Mtrex	2	2501
Mtrf1	0	318
Mtrf1l	0	41
Mtrfr	2	458
Mtrr	0	1429
Mtss1	2	2343
Mtss2	0	443
Mturn	4	7
Mtus1	4	27
Mtx1	1	1686
Mtx2	0	73
Mtx3	2	3
Mul1	1	445
Mus81	1	234
Mustn1	0	320
Mutyh	0	8
Mvb12a	3	2014
Mvb12b	4	108
Mvd	0	151
Mvk	2	955
Mvp	3	855
Mx1	1	234
Mxd1	2	858
Mxd4	1	2521
Mxi1	0	8
Mxra7	1	2269
Mxra8	1	1841
Myadm	1	2006
Myadml2	0	102
Mybbp1a	0	1332
Mybpc1	4	46
Mybpc2	4	136
Mybph	4	16
Myc	2	912
Mycbp	3	8
Mycbp2	2	2650
Myct1	1	1200
Myd88	1	2413
Mydgf	1	1560
Myef2	1	1837
Myf6	0	13
Myg1	0	1837
Myh10	4	62
Myh11	1	362
Myh14	0	993
Myh2	4	41
Myh4	4	20
Myh6	4	35
Myh7	4	43
Myh7b	4	47
Myh8	0	210
Myh9	1	2531
Myl1	4	114
Myl12a	0	172
Myl2	4	46
Myl3	4	46
Myl6	1	1922
Myl9	1	798
Mylip	1	2358
Mylk	1	1169
Mylk2	4	4
Mylpf	4	27
Mynn	3	1597
Myo10	1	192
Myo18a	0	929
Myo18b	0	702
Myo1b	1	2118
Myo1c	1	2089
Myo1d	1	1616
Myo1e	1	414
Myo1f	1	1911
Myo1g	1	1520
Myo5a	2	974
Myo6	2	823
Myo9a	0	1238
Myo9b	1	2889
Myoc	1	103
Myocd	2	19
Myod1	4	2
Myof	1	2712
Myog	0	66
Myom1	4	5
Myom2	4	134
Myom3	4	47
Myot	0	225
Myoz1	4	144
Myoz2	4	58
Myoz3	4	143
Dok5	4	4
Mypn	0	799
Mypop	4	72
Myrip	1	261
Mysm1	2	1954
Myzap	4	16
Clu	4	1
Mzt1	3	87
Mzt2b	0	202
N4bp1	0	1892
N4bp2	1	906
N4bp2l1	1	1279
N4bp2l2	2	2004
N6amt1	4	3
Naa15	0	494
Naa16	0	2285
Naa20	0	109
Naa25	0	1776
Naa30	2	151
Naa35	0	1393
Naa38	4	9
Ddit3	4	1
Naa50	0	639
Naa60	0	4
Naa80	2	399
Naaa	1	2538
Nab1	1	1597
Nab2	1	1558
Nabp1	1	371
Nabp2	0	2566
Naca	0	228
Nacc1	0	1149
Nacc2	0	26
Nadk	1	2878
Nadk2	0	417
Nadsyn1	2	493
Nae1	0	1748
Naf1	3	2011
Naga	1	373
Nagk	1	2528
Naglu	1	2499
Nagpa	1	1111
Naif1	1	1220
Naip5	0	8
Nampt	0	268
Nanp	0	1664
Nans	0	993
Nap1l1	0	1827
Nap1l4	4	16
Napa	0	1058
Napb	0	391
Napepld	0	11
Napg	0	1274
Naprt	2	90
Napsa	1	912
Narf	0	16
Nars1	0	1855
Nars2	2	461
Nasp	1	974
Nat1	2	2176
Nat10	2	2108
Nat8	4	12
Nat8b	3	31
Nat9	3	1268
Nav1	1	2650
Nav2	4	21
Nav3	1	1334
Naxd	3	129
Naxe	4	4
Nbas	2	510
Nbea	0	28
Nbeal1	2	1083
Nbeal2	2	1950
Nbl1	1	17
Nbn	3	416
Nbr1	2	2913
Ncald	1	269
Ncam1	0	23
Ncapd2	2	605
Ncapd3	3	977
Ncapg2	1	1009
Ncaph2	0	1619
Ncbp1	3	3606
Ncbp2	3	1828
Ncbp2as2	0	6
Ncbp3	1	2347
Ncdn	0	30
Nceh1	4	27
Ncf1	4	7
Ncf2	1	2609
Ncf4	1	2243
Nck1	1	1840
Nck2	4	30
Nckap1	0	1394
Nckap1l	1	2660
Nckap5l	1	234
Nckipsd	2	1693
Ncl	3	1524
Ncln	2	2213
Ncoa1	2	1319
Ncoa2	2	2895
Ncoa3	2	1406
Ncoa4	3	2650
Ncoa5	3	1944
Ncoa6	2	711
Ncoa7	1	1773
Ncor1	0	1315
Ncor2	0	813
Ncstn	1	3503
Ndc1	3	1625
Nde1	0	1423
Ndel1	2	2095
Ndfip1	0	252
Ndfip2	1	2291
Ndn	1	501
Ndor1	2	2602
Ndrg1	1	2407
Ndrg2	0	701
Ndrg3	0	26
Ndrg4	1	5
Ndst1	0	39
Ndst2	2	3088
Ndufa1	4	10
Ndufa10l1	4	75
Ndufa11	4	44
Ndufa12	4	54
Ndufa13	4	23
Ndufa2	4	4
Ndufa3	4	26
Ndufa4	4	53
Ndufa4l2	1	306
Ndufa5	4	57
Ndufa6	4	40
Ndufa7	4	3
Ndufa8	4	40
Ndufa9	4	58
Ndufab1	4	74
Ndufaf1	0	13
Ndufaf3	0	645
Ndufaf4	0	505
Ndufaf5	4	8
Ndufaf6	4	5
Ndufaf7	3	15
Ndufb10	4	23
Ndufb11	4	28
Ndufb2	4	43
Ndufb3	4	74
Ndufb4	0	3
Ndufb5	4	62
Ndufb6	4	9
Ndufb7	4	36
Ndufb8	4	72
Ndufc1	4	22
Ndufc2	4	38
Ndufs1	4	126
Ndufs2	4	14
Ndufs3	4	140
Ndufs4	4	55
Ndufs5	4	24
Ndufs7	4	116
Ndufs8	4	120
Ndufv1	4	44
Ndufv2	4	55
Ndufv3-ps1	4	10
Neb	0	19
Nebl	1	416
Necab1	1	63
Necap1	1	2666
Necap2	1	3193
Nectin2	1	1838
Nectin3	1	2181
Nedd1	0	7
Nedd4	0	1418
Nedd4l	0	244
Nedd8	0	845
Nedd9	1	942
Neil1	3	2201
Nek1	2	406
Nek10	2	50
Nek3	0	253
Nek4	0	390
Nek6	1	982
Nek7	0	590
Nek9	0	46
Nelfa	2	3090
Nelfb	0	2687
Nelfcd	2	1532
Nelfe	0	1881
Nemp1	1	2259
Nenf	0	33
Nepro	3	1550
Net1	0	615
Neu1	2	2332
Neu2	4	3
Neu3	2	156
Neurl1	4	32
Neurl1b	1	1232
Neurl2	4	6
Neurl3	1	85
Neurl4	0	454
NEWGENE_1306714	2	1695
NEWGENE_1308171	1	1238
NEWGENE_1308612	2	70
NEWGENE_1359268	1	2565
NEWGENE_1559832	3	2331
NEWGENE_1582771	2	1574
NEWGENE_1586233	0	1387
NEWGENE_2134	5	24
NEWGENE_619861	0	985
NEWGENE_620180	1	2220
NEWGENE_6497122	4	15
Nexn	0	64
Nf1	2	1196
Nf2	0	21
Nfam1	1	1750
Nfat5	2	1757
Nfatc1	2	187
Chd7	2	2
Nfatc2	2	49
Nfatc2ip	3	3
AABR07052486.1	3	1
Nfatc3	0	478
Nfatc4	1	2402
Nfe2l1	0	1135
Nfe2l2	0	1659
Nfia	0	270
Nfib	0	897
Nfic	0	8
Nfil3	0	48
Nfix	4	79
Nfkb1	2	3063
Nfkb2	2	1124
Nfkbia	1	1601
Nfkbib	0	1995
Nfkbie	1	2746
Nfkbil1	3	255
Nfkbiz	2	1918
Nfrkb	2	979
Nfs1	4	53
AABR07054000.1	4	1
Nfu1	0	1280
Nfx1	0	1703
Nfxl1	2	2260
Nfya	1	1638
Nfyb	4	8
Nfyc	0	987
Ngdn	2	400
Ngfr	1	891
Ngly1	0	813
Ngrn	3	31
Nhej1	3	85
Nhlrc1	0	37
Nhlrc2	2	1951
Nhlrc3	1	2879
Nhp2	3	947
Nhsl1	2	753
Niban1	3	2381
Niban2	1	2471
Nicn1	0	192
AABR07046657.1	0	2
Nid1	1	1729
Nid2	1	33
Nif3l1	2	734
Nifk	3	1397
Nin	1	869
Ninj1	3	2579
Nip7	3	783
Nipa1	0	457
Nipa2	0	14
Nipal2	0	14
Nipal3	4	2
Nipbl	2	2181
Nipsnap1	2	211
Nipsnap2	4	9
Ndufv3	4	2
Nipsnap3b	1	930
Nisch	2	1681
Nit1	0	1297
Nit2	2	427
Nkain1	0	394
Nkap	0	238
Nkapd1	3	1544
Nkd2	2	199
Nkg7	1	5
Nkiras1	4	151
Nkiras2	0	496
Nkrf	1	1850
Nktr	2	1109
Nle1	0	876
Nlgn2	1	1111
Nln	0	343
Nlrc4	1	19
Nlrc5	2	90
Nlrp1a	1	2453
Nlrx1	4	7
Ghr	4	1
Nmd3	3	1613
Nme1	1	1655
Nme2	3	58
Nme5	2	81
Nme6	0	720
Nme7	3	1653
Nmi	3	521
Nmnat1	0	770
Nmnat2	2	140
Nmnat3	4	4
Nmral1	1	258
Nmrk2	4	63
Nmt1	0	2145
Nmt2	1	1615
Nnat	3	48
Nnmt	1	555
Nnt	0	43
Noa1	2	191
Nob1	3	1473
Noc2l	2	1801
Noc3l	3	1925
Noc4l	3	1403
Noct	0	35
Nod1	1	2244
Nol10	2	1071
Nol11	0	1760
Nol12	0	485
Nol3	0	1386
Nol6	0	1038
Nol7	0	1119
Nol8	3	1018
Nol9	2	2942
Nolc1	3	987
Nom1	0	1627
Nomo1	0	874
Nono	3	2878
Nop10	0	1204
Nop14	3	1989
Nop16	0	1960
Nop2	3	1200
Nop53	2	3004
Nop56	3	1028
Nop58	1	2865
Nop9	1	3425
Nopchap1	3	1909
Nos1	0	192
Nos3	1	355
Notch1	1	604
Notch2	1	2868
Notch3	1	695
Notch4	1	273
Nova1	1	1261
Nova2	1	619
Nox4	1	1216
Npas2	4	2
Npat	2	2603
Npb	0	237
Npc1	0	757
Npc2	1	1099
Npdc1	1	577
Maged2	4	2
Npepl1	0	149
Npepps	0	608
Nphp1	0	557
Nphp3	2	111
Npl	2	703
Nploc4	0	1322
Npm1	0	1467
Npm3	0	866
Nppc	4	3
Npr1	1	1930
Npr2	4	42
Npr3	2	4
Nprl2	0	1345
Nprl3	0	86
Npy	4	3
Npy1r	1	1625
Nqo1	0	907
Nqo2	4	1
Nr1d1	4	5
Nr1d2	0	229
Nr1h2	0	2156
Nr1h3	3	1663
Nr2c1	0	2356
Nr2c2	0	1611
Nr2c2ap	3	735
Nr2f1	1	5
Nr2f2	1	276
Nr2f6	4	7
Nr3c1	2	285
Nr3c2	0	5
Nr4a1	4	33
Nr4a2	4	19
Nr4a3	4	22
Nr5a1	4	4
Nrap	0	318
Nrarp	1	319
Nras	3	2482
Nrbf2	3	10
Nrbp1	0	1714
Nrbp2	0	53
Nrdc	0	856
Nrde2	2	1761
Nrep	4	61
Nrf1	2	1618
Nrip1	0	94
Nrm	1	2506
Nrn1	1	126
Nrp1	1	1285
Nrp2	1	2379
Nrros	1	2545
Nrxn1	1	1113
Nrxn2	1	185
Nsa2	0	1230
Nsd1	2	1417
Nsd2	2	1327
Nsd3	2	2618
Nsdhl	1	313
Nsf	1	2136
Nsfl1c	0	1627
Nsg2	0	2
Nsmaf	0	1759
Nsmce1	0	1761
Nsmce2	2	1555
Nsmce4a	3	486
Nsmf	1	723
Nsrp1	3	257
Nsun2	0	1478
Nsun3	2	468
Nsun4	2	1
Nsun5	3	2134
Nsun6	2	197
Nt5c	1	11
Nt5c1a	4	106
Nt5c2	3	1091
Nt5c3a	3	61
Nt5c3b	0	244
Nt5dc1	2	1827
Nt5dc3	0	37
Nt5e	1	2425
Nt5m	0	4
Ntaq1	4	9
Ntf4	0	81
Nthl1	3	100
Ntn1	1	1174
Ntn4	1	1595
Ntng2	1	18
Ntpcr	4	13
Ntrk2	1	1781
Ntsr1	1	974
Ntsr2	4	3
Nuak1	3	77
Nuak2	1	2381
Nub1	0	2311
Nubp2	3	1158
Nucb1	1	2636
Nucb2	1	2311
Nucks1	0	763
Nudc	0	614
Nudcd1	0	1555
Nudcd2	0	1065
Nudcd3	0	101
Nudt1	1	1
Nudt12	0	152
Nudt13	0	437
Nudt14	4	1
Nudt15	4	2
Nudt16	3	1073
Nudt16l1	2	3
Nudt18	0	278
Nudt19	4	34
Extl1	4	3
Nudt2	0	392
Nudt21	2	2989
Nudt22	0	49
Nudt3	4	6
Nudt4	0	338
Nudt5	1	2794
Nudt6	3	19
Nudt7	0	1
Nudt8	4	33
Nudt9	0	817
Nufip1	3	2373
Nufip2	2	2373
Numa1	2	1917
Numb	1	2878
Numbl	1	2058
Nup107	1	3030
Nup133	2	2184
Nup153	2	1094
Nup155	2	615
Nup160	2	2407
Nup188	2	1419
Nup205	2	1652
Nup214	2	1317
Nup35	0	884
Nup37	3	773
Nup43	0	824
Nup50	3	3072
Nup54	2	1741
Nup58	3	2359
Nup62	3	387
Nup85	3	1375
Nup88	0	2373
Nup93	2	2380
Nup98	2	2167
Nupl2	2	1664
Nus1	3	1581
Nutf2	0	1010
Nvl	2	2342
Nxf1	2	1918
Nxn	0	1401
Nxpe1	1	986
Nxpe2	2	17
Nxpe3	3	559
Nxpe4	2	522
Nxt1	3	773
Nxt2	1	849
Oaf	1	1220
Oard1	0	1280
Oas1a	3	752
Oas1k	2	1251
Oasl	1	160
Oasl2	2	339
Oat	0	1017
Oaz1	4	3
Oaz2	4	24
Obi1	1	2217
Obscn	4	18
Obsl1	4	90
Ocel1	3	188
Ociad1	0	680
Ocrl	4	13
Angpt1	4	1
Odaph	0	211
Odc1	2	51
Odf2	3	1740
Odf2l	3	98
Odf3l2	4	8
Odr4	3	641
Ofd1	0	1589
Oga	2	36
Ogdh	4	32
Ogfod1	0	1018
Ogfod3	3	1693
Ogfr	3	1241
Ogfrl1	0	1369
Ogt	2	671
Ola1	4	19
Olfml1	1	1912
Olfml2a	1	16
Olfml2b	1	1782
Olfml3	1	1541
Olfr1176	2	221
Olfr209	2	192
Olfr323	2	27
Olfr418	2	204
Olr1105	2	251
Olr1385	0	62
Olr1397	2	131
Olr1398	2	194
Olr1466	2	194
Olr1469	2	243
Olr1505	2	199
Olr1563	2	6
Borcs7	2	3
Olr1585	2	897
Olr1607	2	366
Olr1700	2	48
Olr219	2	176
Olr3	2	224
Olr302	2	328
Olr324	2	373
Olr326	2	491
Olr425	2	176
Olr437	2	195
Olr527	2	687
Olr63	1	428
Olr633	2	123
Olr653	2	232
Olr689	2	354
Olr722	4	1
Olr731	2	331
Olr778	2	258
Olr856	2	369
Oma1	0	599
Omd	3	238
Opa1	0	157
Opa3	0	716
Ophn1	1	1358
Abi2	2	3
Oplah	4	4
Optn	0	918
Orai1	0	1346
Orai2	1	1911
Orai3	1	299
Orc2	2	2511
Orc3	0	1456
Orc4	2	2195
Orc5	3	1558
Orc6	3	16
Orm1	5	13
Ormdl1	2	66
Ormdl2	1	3279
Ormdl3	0	5
Os9	1	3654
Osbp	0	668
Osbp2	0	41
Osbpl11	2	2740
Osbpl1a	2	96
Osbpl2	0	1505
Osbpl3	2	150
Osbpl5	2	792
Osbpl6	4	54
Osbpl7	4	9
Osbpl8	1	3418
Osbpl9	3	2053
Oser1	0	1721
Osgep	2	1107
Osgepl1	4	7
Nptn	4	3
Osgin1	0	37
Osgin2	3	4
Osmr	1	2963
Osr1	0	10
Osr2	1	32
Ostc	3	549
Ostf1	2	1963
Ostm1	3	1605
Ostn	4	86
Otub1	0	1112
Otub2	4	9
Otud1	2	53
Otud3	0	10
Otud4	2	74
Otud5	2	3313
Otud6b	0	1047
Otud7b	0	575
Otulin	0	1425
Otulinl	1	1827
Oxa1l	4	5
Oxct1	4	28
Oxld1	3	4
Oxnad1	0	27
Oxr1	0	201
Oxsm	3	9
Oxsr1	0	370
Oxtr	1	558
P2rx4	1	2844
P2rx5	3	295
P2rx6	4	64
P2ry1	0	30
P2ry10	2	1038
P2ry13	1	1642
P2ry14	1	1997
P2ry2	0	12
P2ry6	1	2089
P3h1	1	3216
P3h2	1	20
P3h3	1	2756
P3h4	1	204
P4ha1	0	8
P4ha2	2	28
P4hb	3	2856
P4htm	0	586
Pa2g4	0	2267
Pabir1	0	385
Pabpc1	1	3279
Pabpc4	0	50
Pabpn1	2	3076
Pacc1	1	629
Pacrgl	2	457
Pacs1	2	87
Pacs2	0	40
Pacsin1	2	2
Pacsin2	1	1996
Pacsin3	0	327
Padi2	4	1
Paf1	3	3264
Pafah1b1	2	1632
Pafah1b2	3	1749
Pafah1b3	2	132
Pafah2	1	1169
Pag1	1	31
Paics	2	5
Paip1	0	313
Paip2b	0	511
Pak1ip1	0	1032
Pak2	1	2466
Pak4	0	1041
Pald1	1	480
Palldl1	4	36
Palm	1	2387
Palmd	0	306
Pam	0	219
Pam16	0	244
Pan2	2	1024
Pan3	2	2128
Pank1	4	4
Pank2	2	39
Cd5l	2	1
Pank3	1	1251
Pank4	0	22
Panx1	0	43
Paox	0	1425
Papola	0	2094
Papolg	2	2191
Papss1	1	3341
Papss2	1	3075
Paqr3	4	5
Paqr4	1	704
Paqr6	1	665
Paqr7	3	132
Paqr8	1	710
Pard3	0	730
Pard3b	2	255
Parg	3	2171
Park7	4	29
Dmac1	0	3
Parl	2	63
Parm1	1	1443
Parn	2	3231
Parp1	4	3
Parp10	4	11
Parp11	1	508
Parp12	2	144
Parp14	1	1326
Parp16	2	23
Parp2	3	2191
Parp3	0	1418
Parp6	0	858
Parp8	2	18
Parp9	1	2055
Pars2	1	85
Dnm1l	1	2
Parva	1	2823
Parvb	0	618
Parvg	1	537
Patj	0	3
Patl1	0	901
Patz1	2	505
Pawr	1	972
Pax5	1	2
Paxbp1	2	2006
Paxip1	2	1440
Paxx	0	888
Pbdc1	3	60
Pbrm1	2	2165
Pbx1	0	362
Pbx2	0	1656
Pbx3	1	2256
Pbxip1	0	211
Pc	4	3
Pcbd1	4	7
Pcbp1	0	1522
Pcbp2	0	882
Pcbp3	1	440
Pcbp4	4	25
Frem2	4	1
Pcca	0	326
Pccb	4	31
Me3	4	1
Pcdh1	1	617
Pcdh11x	4	2
Caprin2	4	1
Pcdh12	1	345
Pcdh18	1	1955
Pcdh19	1	1360
Pcdh7	1	1887
Pcdhb5	1	717
Pcdhga7	1	2326
Pced1a	1	1689
Pced1b	2	1096
Pcf11	2	2457
Pcgf1	3	1452
Pcgf2	1	2209
Pcgf3	3	2293
Pcgf5	0	1245
Pcgf6	1	575
Pcid2	2	1712
Pcif1	0	1087
Pck1	1	34
Pck2	1	2047
Pcm1	0	1307
Pcmt1	4	31
Pcmtd1	0	284
Pcmtd2	0	76
Pcna	3	1535
Pcnp	0	664
Pcnt	0	840
Pcnx1	0	216
Pcnx3	2	49
Pcolce	1	966
PCOLCE2	1	460
Pcp4l1	1	948
Pcsk1n	1	264
Pcsk5	1	2579
Pcsk6	1	285
Pcsk7	1	2607
Pctp	3	339
Pcyox1	4	58
Pcyox1l	1	646
Pcyt1a	0	1276
Pcyt2	0	24
Pdap1	0	808
Pdcd10	3	1101
Pdcd11	2	2507
Pdcd2	3	1108
Pdcd2l	1	325
Pdcd4	1	1788
Pdcd5	0	12
Pdcd6	3	2751
Pdcd6ip	0	2150
Pdcd7	0	110
Pdcl	3	495
Pdcl3	0	335
Pde12	1	991
Pde1a	1	1731
Pde1b	1	1879
Pde2a	1	1549
Pde3a	1	1170
Pde3b	1	2516
Pde4a	4	19
Pde4b	0	1288
Pde4c	1	13
Pde4d	0	338
Pde4dip	0	787
Pde5a	1	990
Pde6d	0	786
Pde7a	3	728
Pde7b	4	26
Pde8a	2	2660
Pde9a	1	994
Pdf	1	1159
Pdgfa	4	44
Bves	4	1
Pdgfb	4	20
Pdgfc	1	45
Pdgfd	1	693
Pdgfra	1	2572
Pdgfrb	1	1742
Pdgfrl	1	1568
Pdha1	4	44
Pdhb	4	89
Pdhx	0	1
Pdia3	1	3023
Pdia4	1	2629
Pdia5	1	1050
Pdia6	1	1563
Pdik1l	2	2821
Pdk1	4	4
Pdk2	0	44
Pdk3	1	1340
Pdlim1	1	261
Pdlim2	1	1306
Pdlim3	0	875
Pdlim4	1	1623
Pdlim5	0	412
Pdlim7	4	99
Pdp1	0	389
Pdp2	1	2664
Pdpk1	0	556
Pdpn	1	2158
Pdpr	4	54
Pds5a	3	673
Pds5b	0	1136
Pdss1	0	31
Pdxdc1	0	1411
Pdxk	2	19
Pdxp	3	2
Pdzd3	2	339
Pdzd7	4	63
Pdzd8	0	777
Pdzrn3	4	94
Pea15	1	2000
Peak1	2	2666
Pear1	1	1438
Pebp1	0	207
Pecam1	1	1589
Pecr	4	13
Peds1	0	861
Pef1	3	211
Peg10	0	127
Peg3	1	721
Peli1	1	1302
Peli2	2	185
Peli3	2	882
Pelo	3	1437
