	cluster	degree
Mipep	3	2164
Mipol1	3	1111
Mis12	2	635
Misp3	1	99
Mitd1	3	163
Mitf	1	423
Mkks	4	14
Mkln1	3	1409
Mknk1	1	412
Mknk2	2	299
Mkrn1	4	1632
Mkrn2	3	3459
Mks1	1	57
Mlc1	1	25
Mlec	1	510
Mlf1	1	23
Mlf2	4	222
Mlh1	1	330
Mlh3	2	1174
Mlip	0	855
Mlkl	5	56
Mllt1	0	1188
Mllt10	5	233
Mllt3	0	169
Mllt6	5	149
Mlnr	3	2374
Mlst8	2	744
Mlx	2	52
Mlxip	0	347
Mlycd	4	1555
Mmaa	2	983
Mmab	5	60
Mmadhc	3	3287
Mmd	0	1510
Mmd2	0	1034
Mme	1	596
Mmel1	1	68
Mmgt1	2	2666
Mmgt2	1	7
Mmp11	3	2705
Mmp14	3	803
Mmp15	1	70
Mmp16	0	360
Mmp17	0	1417
Mmp19	1	181
Mmp2	1	1
Mmp23	1	7
Mmp24	3	2371
Mmp25	2	1605
Mmp28	0	165
Mmp9	0	965
Mmrn2	1	116
Mms19	2	3035
Mmut	1	13
Mn1	0	1435
Mnat1	2	148
Ap1s3	2	1
Mnt	0	920
Moap1	4	438
Mob1a	1	445
Mob1b	2	229
Mob2	3	2496
Mob3a	3	2724
Mob3b	1	2260
Mob3c	5	117
Mob4	2	8
Mobp	1	498
Mocs1	3	1689
Mocs2	3	372
Mocs3	4	401
Mog	1	762
Mogat1	0	114
Mogat2	1	83
Mogs	4	837
Mok	0	1116
Mon1a	0	22
Mon1b	3	2464
Mon2	2	2445
Morc2	2	1260
Morc3	3	572
Morc4	3	1849
Morf4l1	3	2484
Morf4l2	4	311
Morn1	4	20
Morn3	3	2019
Morn4	0	1160
Morn5	1	8
Mosmo	2	1310
Mospd1	3	2787
Mospd2	1	1358
Mospd3	2	15
Mov10	0	538
Moxd1	0	985
Mpc1	3	198
Mpc2	3	165
Mpdu1	3	1433
Mpdz	0	1246
Mpeg1	0	33
Mpg	1	800
Mphosph10	3	2528
Mphosph8	2	329
Mphosph9	2	148
Mpi	4	1555
Mplkip	1	30
Mpnd	3	2236
Mpp2	0	1570
Mpp3	3	3016
Mpp4	3	1926
Mpp5	1	179
Mpp6	3	2520
Mpp7	3	2979
Mppe1	1	872
Mpped1	0	1345
Mpped2	0	1385
Mprip	2	215
Mpst	3	1858
Mpv17	3	736
Mpv17l	2	829
Mpv17l2	4	464
Mpz	1	874
Mpzl1	1	15
Mpzl2	1	512
Mpzl3	3	2559
Mr1	1	337
Mrap2	1	98
Mras	0	1475
Mrc1	1	99
Mrc2	1	98
Mre11	2	443
Mreg	3	2833
Mrgprb3	5	335
Mrgpre	0	1283
Mrgprf	3	2648
Mrgprg	5	92
Mri1	3	2100
Mrln	5	354
Mrm1	0	7
Mrm2	4	701
Mrm3	4	82
Mrnip	2	2
Mroh1	3	3223
Mroh7	5	164
Mroh8	0	763
Mrpl1	3	35
Mrpl10	4	789
mrpl11	3	148
Mrpl12	4	286
Mrpl13	4	65
Mrpl14	3	1333
Mrpl15	3	1438
Mrpl16	3	2842
Mrpl17	4	1179
Mrpl18	3	116
Mrpl19	4	464
Mrpl2	4	449
Mrpl20	4	26
Mrpl21	3	24
Mrpl22	4	166
Mrpl23	4	328
mrpl24	4	138
Mrpl27	4	134
AC129049.1	4	2
Mrpl28	4	747
Mrpl3	4	59
Mrpl30	1	6
Mrpl32	1	38
Mrpl35	2	92
Mrpl36	4	6
Mrpl37	4	116
Mrpl38	4	657
Mrpl39	3	2953
Mrpl4	4	529
Mrpl40	3	2492
Mrpl42	1	3
Anapc13	1	1
Mrpl43	4	624
Mrpl44	4	2047
Mrpl45	3	1943
Mrpl46	3	2018
Mrpl47	1	610
Mrpl48	3	30
Mrpl49	4	118
Mrpl51	3	2027
Mrpl54	4	43
Mrpl55	4	58
Mrpl57	3	393
Mrpl58	3	2157
mrpl9	3	1861
Mrps10	2	46
Mrps11	4	1333
Mrps12	4	69
Mrps14	3	2911
Mrps15	4	390
Mrps16	3	65
Mrps17	3	295
Mrps18a	4	658
Mrps18b	2	14
Mrps18c	1	5
Mrps2	0	731
Mrps21	3	76
Mrps22	3	1707
Mrps23	3	1174
Mrps24	4	17
Mrps25	4	172
Mrps26	3	1244
Mrps27	4	2147
Mrps28	3	1739
Mrps30	4	558
Mrps31	3	1070
Mrps34	4	77
Mrps35	3	1170
Mrps36	4	103
Mrps5	3	1977
Mrps6	3	794
Mrps7	4	231
Mrps9	4	889
Mrrf	1	1016
Mrs2	2	720
Mrtfa	0	1552
Mrtfb	0	1571
Mrto4	2	381
Ms4a4a	5	339
Ms4a4c	5	170
Ms4a6a	1	3
Ms4a6b	1	24
Ms4a6bl	5	212
Msantd1	0	203
Msantd2	3	1965
Msantd3	5	28
Msantd4	2	2722
Msh2	3	3183
Msh6	3	3434
Msi1	1	320
Msi2	1	748
Msl1	0	1364
Msl2	2	2111
Msl3	3	2236
Msl3l2	2	351
Msln	1	7
Mslnl	3	2017
Msmo1	0	100
Msn	1	799
Msra	3	599
Msrb1	3	2001
Msrb2	0	56
Msrb3	2	836
Mss51	5	56
Mst1r	0	259
Msto1	3	3068
Msx2	3	1948
Mt-atp6	0	38
Mt-atp8	5	13
Mt-co1	5	197
Mt-co2	5	23
Mt-co3	5	18
Mt-cyb	0	63
Mt-nd1	5	45
Mt-nd2	5	12
Mt-nd3	5	10
Mt-nd4	5	29
Mt-nd4l	5	15
Mt-nd5	5	41
Mt-nd6	5	266
Mt3	0	26
Mta1	2	318
Mta2	2	2319
Mta3	0	1148
Mtap	1	2804
Mtarc1	1	21
F2rl2	1	2
Mtbp	3	1341
Mtch1	0	650
Mtch2	3	2171
Mtcl1	2	289
Mtdh	2	2376
Mterf1	3	1563
Mterf2	3	395
Mterf3	3	1476
Mterf4	3	678
Mtf1	1	993
Mtf2	2	1369
Mtfmt	4	84
Mtfp1	4	119
Mtfr1	1	406
Mtfr1l	3	1253
Mtg1	4	316
Mthfd1	3	2895
Mthfd1l	3	2581
Mthfd2	1	1903
Mthfd2l	1	158
Mthfr	2	929
Mthfs	1	367
Mthfsd	4	31
Mtif2	2	830
Mtif3	2	2295
Mtln	4	105
Mtm1	4	6
Mtmr1	0	420
Mtmr10	1	765
Mtmr11	0	9
Mtmr12	2	364
Mtmr14	3	696
Mtmr2	1	2806
Mtmr3	2	696
Mtmr4	2	2735
Mtmr6	0	82
Mtmr7	3	2368
Mtmr9	2	2000
Mto1	1	101
Mtor	0	874
Mtpap	2	852
Mtpn	0	1269
Mtr	2	2094
Mtres1	4	1634
Mtrex	2	1806
Mtrf1	3	1265
Mtrf1l	4	203
Mtrfr	2	25
Dll4	2	3
Mtrr	3	2844
Mtss1	3	3556
Mtss2	1	122
Mturn	1	58
Mtus1	3	3342
Mtus2	2	2580
Mtx1	4	807
Mtx2	3	1906
Mtx3	2	2811
Mul1	3	2697
Mus81	3	118
Mustn1	0	24
Mutyh	3	700
Mvb12a	3	1377
Mvb12b	0	30
Mvd	4	103
Mvk	4	847
Mvp	3	1717
Mx1	1	79
Mx2	0	32
Mxd1	2	116
Mxd4	3	256
Mxi1	2	43
Mxra7	3	2620
Mxra8	1	194
Myadm	0	992
Myadml2	0	373
Mybbp1a	2	1402
Mybl1	3	2734
Mybpc1	3	44
Myc	1	42
Mycbp	3	880
Mycbp2	2	438
Mycbpap	0	2
Mycl	0	1102
Mycn	0	275
Myd88	1	83
Mydgf	4	15
Myef2	2	1265
Myg1	4	714
Myh10	0	426
Myh11	1	90
Actg2	1	1
Myh14	1	893
Myh7b	1	6
Myh9	1	80
Myl12a	0	89
Myl4	0	373
Myl6	0	81
Myl9	1	70
Mylip	3	435
Mylk	3	1420
Mynn	3	2747
Myo10	2	22
Myo16	2	187
Myo18a	0	98
Myo1b	0	1577
Myo1c	3	3214
Myo1d	1	871
Myo1e	1	360
Myo1f	1	94
Myo5a	0	869
Myo5b	0	1549
Myo6	1	493
Myo9a	0	304
Myo9b	1	250
Myof	1	72
Myom1	3	2169
Myom2	3	1890
Myorg	1	12
Myoz3	0	1597
Mypop	4	13
Myrf	1	563
Myrip	0	1476
Mysm1	2	1605
Myt1	3	2922
Myt1l	0	1447
Myzap	1	210
Mzb1	1	3
Mzf1	0	745
Mzt1	4	53
Mzt2b	2	1028
N4bp1	1	907
N4bp2	3	2826
N4bp2l1	3	2182
N4bp2l2	3	2480
N4bp3	0	5
N6amt1	4	11
Naa15	2	1475
Naa16	3	1383
Naa20	4	261
Naa25	2	371
Naa30	2	1865
Naa35	2	1235
Naa38	4	58
Naa40	2	152
Naa50	3	2367
Naa60	2	876
Naa80	0	9
Naaa	1	386
Naaladl2	3	1339
Nab1	1	61
Nab2	0	229
Nabp1	0	977
Nabp2	3	1859
Naca	3	1529
Nacad	1	1126
Nacc1	0	93
Nacc2	1	1473
Nadk	5	28
Nadk2	3	1466
Nadsyn1	3	32
Nae1	3	2368
Naf1	0	998
Naga	3	2873
Nagk	0	1182
Naglt1	5	155
Naglu	4	296
Nagpa	4	206
Naif1	3	526
Naip5	5	44
Nalcn	2	795
Nampt	1	1366
Nanog	5	398
Nanos1	0	2
Nanp	2	1664
Nans	4	1917
Nap1l1	0	127
Nap1l3	4	912
Nap1l4	4	1403
Nap1l5	1	1192
Napa	2	393
Napb	0	335
Napepld	2	424
Napg	0	355
Naprt	1	106
Narf	2	1827
Nars1	4	1152
Nars2	3	659
Nasp	2	463
Nat1	5	360
Nat10	2	506
Nat14	0	42
Nat8	2	207
Nat8b	3	229
Nat8f3	5	24
Nat8f4	0	152
Nat8f5	1	23
Nat8l	0	90
Nat9	4	421
Nav1	0	1390
Nav2	0	307
Nav3	0	1323
Naxe	4	24
Nbas	3	3586
Nbea	2	420
Nbeal1	1	1849
Nbeal2	1	199
Nbl1	0	443
Nbn	3	1376
Nbr1	2	2662
Ncald	0	1419
Ncam1	2	633
Ncam2	0	257
Ncan	0	1499
Ncapd2	2	2468
Ncapd3	2	2628
Ncapg2	1	43
Ncaph2	4	174
Ncbp1	2	432
Ncbp2as2	1	526
Ncbp3	2	2288
Ncdn	0	1224
Nceh1	4	609
Ncf1	1	125
Ncf2	5	73
Ncf4	1	13
Nck1	3	2766
Nck2	0	499
Nckap1	0	1661
Nckap1l	1	62
Nckap5	0	580
Nckap5l	0	826
Nckipsd	4	367
Ncl	4	890
Ncln	2	294
Ncoa1	2	633
Ncoa2	2	499
Ncoa3	0	124
Ncoa4	3	2756
Ncoa5	2	1023
Ncoa6	2	404
Ncoa7	2	1068
Ncor1	0	402
Ncor2	0	1042
Ncs1	0	1246
Ncstn	2	1584
Ndc1	1	1012
Nde1	1	814
Ndel1	4	285
Ndfip1	4	386
Ndfip2	0	111
Ndn	0	143
Ndnf	1	114
Ndor1	0	1151
Ndp	3	169
Ndrg1	1	606
Ndrg2	1	263
Ndrg3	0	57
Ndrg4	0	578
Ndst1	0	80
Ndst2	2	2405
Ndst3	3	981
Ndst4	0	18
Ndufa1	1	64
Ndufa10l1	4	1314
Ndufa11	4	1111
Ndufa12	3	1625
Ndufa13	4	378
Ndufa2	4	23
Ndufa3	4	489
Ndufa4	3	200
Ndufa5	0	101
Ndufa6	4	155
Ndufa7	4	1000
Ndufa8	0	1
Fkbp2	0	4
Ndufa9	4	1356
Ndufab1	3	1954
Ndufaf1	4	160
Ndufaf2	4	415
Ndufaf3	4	1480
Ndufaf4	2	629
Ndufaf5	3	699
Hist1h2af	3	5
Ndufaf6	3	2
Ndufaf7	4	114
Ndufb10	4	356
Ndufb11	3	1963
Ndufb2	4	497
Ndufb3	4	59
Ndufb5	4	326
Ndufb6	3	1810
Ndufb7	4	757
Ndufb8	3	500
Ndufc1	3	248
Ndufc2	3	1822
Ndufs1	2	1903
Ndufs2	4	1354
Ndufs3	4	414
Ndufs4	3	2679
Ndufs5	4	6
Ndufs7	4	986
Ndufs8	4	700
Ndufv1	4	693
Ndufv2	3	916
Ndufv3	3	127
Nebl	1	181
Necab1	0	1513
Necab2	0	1286
Necab3	0	1299
Necap1	4	794
Necap2	1	129
Nectin1	0	380
Nectin2	1	769
Nectin3	0	16
Nedd1	1	1503
Nedd4	2	2208
Nedd4l	2	392
Nedd8	4	6
Nedd9	0	186
Nefh	1	1107
Nefl	1	294
Nefm	1	527
Negr1	2	341
Neil1	2	70
Neil2	1	2
Gm17349	1	1
Nek1	3	1606
Nek10	0	1463
Nek11	1	9
Nek3	1	302
Nek4	3	2243
Nek6	1	94
Nek7	1	357
Nek8	5	183
Nek9	1	3048
Nelfa	2	2385
Nelfb	4	12
Nelfcd	4	1285
Nelfe	4	60
Nell1	0	190
Nell2	0	1189
Nemp1	2	292
Nemp2	3	446
Neo1	1	2215
Nepro	3	1245
Nes	1	98
Net1	1	216
Neto1	0	1580
Neto2	2	223
Neu1	3	2679
Neu2	0	1448
Neu3	5	295
Neu4	1	16
Neurl1	0	797
Neurl1b	0	1199
Neurl4	0	942
Neurod1	3	2594
Neurod2	2	153
Neurod6	0	139
NEWGENE_1307313	5	374
NEWGENE_1308171	1	121
NEWGENE_1308612	2	617
NEWGENE_1309446	1	23
NEWGENE_1310680	0	131
NEWGENE_1359268	2	2399
NEWGENE_1559832	2	2715
NEWGENE_1565644	3	2134
NEWGENE_1582771	3	1619
NEWGENE_1586233	1	294
NEWGENE_2134	3	2
NEWGENE_2324572	0	1086
NEWGENE_619861	2	1509
NEWGENE_620180	1	9
NEWGENE_6497122	3	1099
Nexmif	0	1720
Nexn	2	622
Nf1	0	188
Nf2	0	1042
Nfam1	0	1254
Nfasc	1	1647
Nfat5	2	172
Nfatc1	2	1295
Nfatc2	1	710
Nfatc2ip	3	3388
Nfatc3	3	2654
Nfatc4	1	62
Nfe2	1	9
Nfe2l1	0	1016
Nfe2l2	1	1118
Nfe2l3	1	6
Nfia	2	777
Nfib	2	539
Nfic	3	1544
Nfil3	3	2151
Nfix	3	903
Nfkb1	3	2073
Nfkb2	1	411
AABR07042326.2	1	3
Nfkbia	1	127
Nfkbib	3	1985
Nfkbie	2	9
Nfkbil1	4	2288
Nfkbiz	1	34
Nfrkb	2	780
Nfs1	4	2016
Nfu1	3	838
Nfx1	2	2376
Nfxl1	2	456
Nfya	2	1710
Nfyb	0	12
Nfyc	3	3437
Ngb	1	354
Ngdn	3	331
Ngef	0	1461
Ngf	0	1045
Ngfr	3	2697
Ngly1	3	3098
Ngrn	4	1132
Nhej1	1	89
Nhlh2	3	2726
Nhlrc1	2	949
Nhlrc2	2	1907
Nhlrc3	5	339
Nhp2	4	14
Nhs	1	263
Nhsl1	2	338
Niban1	1	327
Niban2	1	23
Niban3	5	5
Nicn1	1	50
Nid1	3	1408
Nid2	1	175
Nif3l1	3	85
Nifk	2	3
Nim1k	0	1197
Nin	0	1071
Ninj1	4	21
Ninj2	1	657
Ninl	2	12
Nip7	0	4
Med29	0	1
Nipa1	1	295
Nipa2	2	996
Nipal2	3	3268
Nipal3	0	320
Nipal4	1	730
Nipbl	2	2596
Nipsnap1	0	452
Nipsnap2	3	2833
Nipsnap3b	0	893
Nisch	0	1008
Nit1	0	149
Nkain1	3	2555
Nkain2	0	1319
Nkain3	0	13
Nkain4	3	78
Nkap	2	731
Nkapd1	3	2481
Nkd1	1	307
Nkd2	0	220
Nkiras1	0	1271
Nkiras2	2	1098
Nkpd1	0	760
Nkrf	4	1291
Nktr	5	317
Nkx2-1	5	86
Nkx2-2	1	701
Nkx3-1	2	959
Nkx6-1	1	471
Nkx6-2	1	639
Nle1	3	923
Nlgn1	0	1705
Nlgn2	0	625
Nlgn3	0	1484
Nln	0	1429
Nlrc4	5	12
Nlrc5	1	63
Nlrp1a	5	99
Nmb	1	3
Nmbr	0	612
Nmd3	3	2829
Nme1	0	45
Nme2	4	79
Nme3	4	94
Nme5	0	276
Nme6	3	759
Nme7	4	52
Nmi	1	12
Nmnat1	1	176
Nmnat2	2	2275
Nmnat3	4	14
Nmral1	3	2533
Nmt1	0	746
Nmt2	0	172
Nnat	1	109
Nnmt	1	3
Nnt	1	131
Noa1	2	1242
Nob1	3	2911
Noc2l	2	117
Noc3l	3	1673
Noc4l	2	937
Noct	0	1542
Nod1	1	130
Nog	2	312
Nol10	2	34
Nol11	2	3144
Nol12	4	971
Nol3	1	77
Nol4	0	1122
Nol4l	0	1136
Nol6	4	420
Nol7	3	1442
Nol8	2	394
Nol9	2	548
Nolc1	4	598
Nom1	2	772
Nomo1	0	234
Nono	3	3148
Nop10	4	8
Nop14	2	489
Nop16	0	22
Nop2	2	1108
Nop53	3	2316
Nop56	3	2713
Nop58	2	1180
Nop9	2	837
Nopchap1	2	158
Nos1	3	3178
Nos1ap	0	784
Nos3	1	145
Nosip	4	371
Notch1	0	235
Notch2	1	2585
Notch3	2	833
Notch4	1	43
Nova1	3	2453
Nova2	0	1426
Np4	1	4
Mmp8	1	3
Npas1	0	729
Npas2	0	1322
Npas3	1	253
Npas4	0	1121
Npat	2	1481
Npb	4	287
Npc1	1	1635
Npc2	1	265
Npdc1	0	490
Npepl1	3	2206
Npepps	2	582
Nphp1	0	1162
Nphp3	3	2093
Nphp4	0	44
Nphs1	5	168
Npl	0	817
Nploc4	5	101
Npm1	3	2038
Npm3	0	3
Npnt	2	360
Nppa	0	1069
Nppc	3	2046
Npr1	1	983
Npr2	1	2078
Npr3	0	46
Nprl2	2	207
Nprl3	2	1360
Nptn	4	563
Nptx1	2	513
Nptx2	0	1530
Nptxr	0	1327
Npy	0	13
Npy1r	0	1529
Npy5r	0	1117
Nqo1	1	785
Nqo2	3	87
Nr1d1	0	177
Nr1d2	2	3032
Nr1h2	1	1001
Nr1h3	3	1937
Nr2c1	2	832
Nr2c2	0	525
Nr2c2ap	0	63
Nr2e1	0	942
Nr2f1	0	1320
Nr2f2	1	194
Nr3c1	2	882
Nr3c2	2	203
Nr4a1	0	1303
Nr4a2	0	711
Nr4a3	0	1270
Nr6a1	5	216
Nrarp	0	516
Nras	1	75
Nrbf2	2	366
Nrbp1	4	2494
Nrbp2	1	967
Nrcam	0	1499
Nrdc	2	384
Nrde2	2	1723
Nrep	3	2247
Nrf1	3	2561
Nrg1	1	720
Nrg2	3	3193
Nrg3	0	1569
Nrgn	0	1331
Nrip1	2	1141
Nrip2	1	1002
Nrip3	0	1141
Nrm	1	30
Nrn1	0	1005
Nrp1	0	1020
Nrp2	1	87
Nrros	3	2480
Nrsn1	0	1073
Nrsn2	0	463
Nrtn	1	56
Nrxn1	0	468
Nrxn2	2	750
Nrxn3	2	1803
Nsa2	2	18
Nsd1	2	1429
Nsd2	3	570
Nsd3	2	900
Nsdhl	1	238
Nsf	4	443
Nsfl1c	4	750
Nsg1	3	2522
Nsg2	0	1726
Nsl1	3	1383
Nsmaf	3	3027
Nsmce1	1	28
Nsmce4a	3	2982
Nsmf	0	1120
Nsrp1	2	44
Nsun2	2	2183
Nsun3	3	546
Nsun4	1	909
Nsun5	3	3147
Nsun7	0	857
Nt5c	3	841
Nt5c1a	2	85
Nt5c2	2	204
Nt5c3a	1	8
Nt5c3b	3	227
Nt5dc1	3	1926
Nt5dc2	3	1426
Nt5dc3	0	1462
Nt5e	3	3071
Nt5m	0	1
Ntaq1	3	2863
Ntf3	3	563
Ntm	2	379
Ntmt1	4	201
Ntn1	3	1791
Ntn3	0	1506
Ntn4	0	133
Ntng1	3	1161
Ntng2	0	1506
Ntpcr	4	351
Ntrk1	1	135
Ntrk2	0	1471
Ntrk3	3	1837
Nts	1	389
Ntsr1	1	268
Ntsr2	0	67
Nuak1	0	364
Nuak2	1	593
Nub1	4	2016
Nubp2	4	158
Nubpl	0	5
Nucb1	4	854
Nucb2	1	2
Nucks1	2	373
Nudc	4	518
Nudcd1	3	2315
Nudcd2	1	443
Nudcd3	2	1314
Nudt1	1	303
Nudt10	0	943
Nudt12	1	1365
Nudt14	4	345
Nudt16	0	85
Nudt16l1	4	187
Nudt18	0	877
Nudt19	4	226
Nudt2	1	985
Nudt21	2	177
Nudt22	3	1454
Nudt3	5	25
Nudt4	0	919
Nudt5	3	2231
Nudt6	1	14
Nudt7	3	2478
Nudt8	3	182
Nudt9	4	585
Nufip1	2	821
Nufip2	2	1948
Numa1	2	3033
Numb	2	104
Numbl	0	1580
Nup107	2	2838
Nup133	3	2834
Nup153	2	3132
Nup155	2	1460
Nup160	2	2831
Nup188	3	2875
Nup205	3	3103
Nup210	2	555
Nup214	0	172
Nup35	3	2892
Nup37	3	1836
Nup43	3	1883
Nup50	2	2276
Nup54	3	2630
Nup58	2	759
Nup62	2	2475
Nup85	3	2730
Nup88	3	2872
Nup93	2	33
Nup98	2	1887
Nupl2	3	1175
Nupr2	4	388
Nus1	0	1502
Nutf2	0	51
Nvl	2	771
Nwd1	5	45
Nwd2	0	1456
Nxf1	2	446
Nxn	1	6
Nxnl1	2	559
Nxpe1	1	3
Nxpe2	5	62
Nxpe3	3	2973
Nxpe4	5	342
Nxph1	4	147
Nxph2	1	342
Nxph3	2	7
Nxph4	1	1775
Nxt1	3	1401
Nxt2	3	1915
Nyap1	0	1150
Nyap2	0	1471
Nynrin	2	2818
Nyx	3	2537
Oaf	0	1045
Oard1	3	2843
Oas1a	1	17
Oas1i	1	101
Oas1k	5	76
Oasl2	1	38
Oat	4	556
Oaz1	4	515
Oaz2	4	261
Obi1	3	2982
Obsl1	3	2171
Oca2	1	370
Ocel1	0	1049
Ociad1	4	584
Ociad2	0	1408
Ocm	0	583
Ocrl	0	611
Odc1	4	791
Odf2	2	199
Odf2l	1	202
Odf3b	3	2226
Odf3l1	0	348
Odr4	1	224
Ofd1	2	33
Oga	0	850
Ogdh	1	1613
Ogdhl	0	170
Ogfod1	0	1134
Ogfod3	3	2822
Ogfr	4	634
Ogfrl1	2	159
Ogg1	0	121
Ogt	0	569
Ola1	4	500
Olfm1	0	1232
Olfm2	0	1350
Olfm3	3	2273
Olfml1	1	28
Olfml2a	1	105
Olfml2b	1	252
Olfml3	1	147
Olfr1176	5	391
Olfr209	5	422
Olfr323	2	197
Olfr389	5	382
Olfr418	5	357
Olfr822	5	383
Olig1	1	282
Olig2	1	78
Olr1000	5	383
Olr1049	5	273
Olr1076	5	188
Olr1083	5	326
Olr1086	5	385
Olr1092	5	301
Olr1105	5	337
Olr1107	5	316
Olr1108	5	219
Olr1142	5	333
Olr1145	5	391
Olr1179	5	394
Olr1186	5	369
Olr1241	5	390
Olr1248	5	378
Olr1275	5	311
Olr13	5	494
Olr1307	5	371
Olr1341	0	245
Adtrp	0	1
Olr1352	5	432
Olr136	5	199
Olr1378	5	393
Olr1381	5	356
Olr1383	5	427
Olr1385	0	12
Olr1391	5	407
Olr1397	5	376
Olr1398	5	387
Olr1407	5	230
Olr1439	5	281
Olr1448	5	346
Olr1461	5	309
Olr1466	5	435
Olr1468	5	359
Olr1469	5	371
Olr1505	5	352
Olr1516	5	325
Olr1522	5	347
Olr155	5	383
Olr1553	5	207
Olr1563	5	474
Olr1567	5	347
Olr1569	5	372
Olr1585	5	397
Olr1601	5	395
Olr1605	5	421
Olr1606	5	408
Olr1607	5	387
Olr1608	5	408
Olr1611	5	396
Olr1617	5	38
Olr1624	5	197
Olr1627	5	395
Olr1638	5	405
Olr1644	5	402
Olr1658	5	217
Olr1660	5	404
Olr1662	5	389
Olr1671	5	335
Olr1687	5	389
Olr1691	5	281
Olr1693	2	50
Olr1696	5	393
Olr1700	5	421
Olr1702	5	353
Olr1868	5	360
Olr208	5	165
AABR07072207.1	5	2
Olr209	5	366
Olr219	5	425
Olr226	5	287
Olr24	5	88
Olr292	5	386
Olr297	5	322
Olr299	5	417
Olr3	5	393
Olr300	5	355
Olr302	5	347
Olr304	5	220
Olr306	5	96
Olr307	5	391
Olr310	5	367
Olr315	5	378
Olr319	5	345
Olr324	5	359
Olr326	5	402
Olr396	5	317
Olr4	5	173
Olr42-ps	1	16
Olr425	5	405
Olr427	5	389
Olr437	5	401
Olr462	5	388
Olr469	5	344
Olr493	5	144
Olr527	5	366
Olr531	5	299
Olr59	0	776
Olr619	5	382
Olr621	5	343
Olr633	5	424
Olr635	5	363
Olr641	5	285
Olr649	5	371
Olr650	5	248
Olr651	5	367
Olr653	5	333
Olr655	5	377
Olr659	5	406
Olr660	5	353
Olr663	5	415
Olr677	5	358
Olr687	5	362
Olr689	5	425
Olr691	5	364
Olr709	5	379
Olr717	5	277
Olr720	5	345
Olr722	5	216
Olr731	5	382
Olr741	5	97
AABR07001512.1	5	1
Olr754	5	393
Olr760	5	370
Olr774	5	343
Olr778	5	404
Olr782	5	176
Olr801	5	348
Olr802	5	101
Olr812	5	344
Olr827	5	259
Olr853	5	367
Olr854	5	348
Olr856	5	428
Olr857	5	187
Olr93	5	275
Oma1	3	1311
Omd	1	56
Omg	0	581
Omp	5	397
Onecut2	1	16
Opa1	2	362
Opa3	0	606
Opalin	1	264
Opcml	0	1194
Ophn1	2	814
Oplah	3	2280
Opn3	4	6
Oprd1	0	1392
Oprk1	1	111
Oprl1	0	296
Oprm1	1	217
Optc	5	318
Optn	3	2870
Orai1	3	1749
Orai2	2	781
Orai3	0	38
Orc2	3	2852
Orc3	2	2540
Orc4	2	2388
Orc5	3	904
Orc6	3	877
Ormdl1	5	437
Ormdl2	1	198
Ormdl3	0	334
Os9	2	955
Osbp	2	1065
Osbp2	2	329
Osbpl10	0	1593
Osbpl11	2	526
Osbpl1a	0	1056
Osbpl2	3	3343
Osbpl3	2	102
Osbpl5	1	56
Gbe1	1	2
Osbpl6	2	2807
Osbpl7	2	456
Osbpl8	0	533
Osbpl9	3	3245
Oscp1	1	3
Oser1	3	3138
Osgep	3	738
Osgin2	2	1356
Osmr	1	44
Osr1	1	74
Ostc	3	1112
Ostf1	1	308
Ostm1	0	1056
Otof	0	1479
Otos	5	1
Otub1	0	88
Otub2	2	11
Otud1	0	416
Otud3	2	500
Otud4	2	511
Otud5	0	1498
Otud6b	2	1644
Otud7a	0	734
Otud7b	1	1162
Otulin	1	1821
Otulinl	1	83
Otx1	0	1148
Otx2	3	1907
Ovol2	0	757
Oxa1l	1	416
Oxct1	4	9
Oxld1	4	373
Oxnad1	1	2966
Oxr1	0	263
Oxsm	0	93
Oxsr1	1	1323
P2rx3	1	12
P2rx4	3	2639
P2rx5	1	577
P2rx6	1	980
P2rx7	0	5
P2ry1	3	2867
P2ry10	5	383
P2ry12	0	651
P2ry13	0	470
P2ry14	1	6
P2ry2	1	7
P2ry4	0	205
P2ry6	1	20
P3h1	1	1215
P3h2	2	6
P3h3	0	30
P3h4	1	259
P4ha1	0	3
P4ha2	0	966
P4ha3	0	6
P4hb	4	1428
P4htm	4	202
Pa2g4	2	736
Pabir1	2	1781
Pabpc1	1	58
Pabpc4	0	1419
Pabpn1	2	248
Pacc1	4	598
Pacrg	1	37
Pacs1	0	1564
Pacs2	1	912
Pacsin1	0	1278
Pacsin2	4	321
Pacsin3	3	2587
Padi2	1	1619
Paf1	2	824
Pafah1b1	4	441
Pafah1b2	3	2947
Pafah1b3	1	25
Ca3	1	2
Pafah2	1	200
Pag1	2	146
Pah	0	1257
Paics	3	2556
Paip1	3	3218
Paip2b	1	750
Pak1	2	241
Pak1ip1	2	30
Pak2	3	3085
Pak3	0	1119
Pak4	2	115
Pak5	2	202
Pak6	0	1304
Palb2	3	1426
Pald1	1	508
Palldl1	3	1701
Palm	0	1128
Palm3	0	120
Palmd	0	112
Kcnk13	0	1
Pam	0	1419
Pam16	3	700
Pamr1	0	1367
Pan2	3	2679
Pan3	3	2046
Pank2	3	1519
Pank3	1	136
Pank4	3	1456
Panx1	0	1411
Panx2	0	103
Paox	1	64
Papola	2	1777
Papolg	2	437
Pappa1	3	2838
Pappa2	5	109
Papss1	1	258
Papss2	5	281
Paqr3	4	213
Paqr4	4	344
Paqr5	1	5
